Z daughter, A daughter, element daughter, Z parent, A parent, element parent, metastable, independent thermal FY jeff3.1.1, unc, independent fast FY jeff3.1.1, unc, independent 14MeV FY jeff3.1.1, unc,Extraction date
47,108,Ag,92,235,U,1, , , , ,5.7584E-11,2.0885E-11,2021-04-28
47,110,Ag,92,235,U,0, , , , ,1.1552E-07,4.4553E-08,2021-04-28
47,110,Ag,92,235,U,1, , , , ,5.2167E-07,2.0119E-07,2021-04-28
47,127,Ag,92,235,U,0, , , , ,1.092E-07,4.1394E-08,2021-04-28
47,128,Ag,92,235,U,0, , , , ,1.0157E-08,4.0043E-09,2021-04-28
48,108,Cd,92,235,U,0, , , , ,0,0,2021-04-28
48,110,Cd,92,235,U,0, , , , ,2.3896E-10,9.2159E-11,2021-04-28
48,111,Cd,92,235,U,1, , , , ,2.1626E-08,7.6458E-09,2021-04-28
49,111,In,92,235,U,0, , , , ,2.7115E-12,9.5867E-13,2021-04-28
49,112,In,92,235,U,0, , , , ,2.7346E-11,1.0468E-11,2021-04-28
49,112,In,92,235,U,1, , , , ,2.1444E-10,8.2086E-11,2021-04-28
49,113,In,92,235,U,1, , , , ,2.1102E-09,8.102E-10,2021-04-28
49,114,In,92,235,U,0, , , , ,3.4231E-08,1.4401E-08,2021-04-28
49,114,In,92,235,U,1, , , , ,6.3493E-08,2.6712E-08,2021-04-28
49,114,In,92,235,U,5, , , , ,1.3018E-07,5.4766E-08,2021-04-28
50,112,Sn,92,235,U,0, , , , ,0,0,2021-04-28
50,113,Sn,92,235,U,0, , , , ,1.6625E-13,6.3829E-14,2021-04-28
50,113,Sn,92,235,U,1, , , , ,1.9956E-12,7.662E-13,2021-04-28
50,114,Sn,92,235,U,0, , , , ,6.3789E-11,2.6836E-11,2021-04-28
51,117,Sb,92,235,U,0, , , , ,2.4455E-11,8.5391E-12,2021-04-28
51,118,Sb,92,235,U,0, , , , ,6.8867E-11,2.4219E-11,2021-04-28
51,118,Sb,92,235,U,1, , , , ,1.9682E-10,6.922E-11,2021-04-28
51,119,Sb,92,235,U,0, , , , ,3.7455E-08,1.3792E-08,2021-04-28
51,119,Sb,92,235,U,1, , , , ,3.0558E-08,1.1253E-08,2021-04-28
51,120,Sb,92,235,U,0, , , , ,1.0282E-07,3.9277E-08,2021-04-28
52,119,Te,92,235,U,0, , , , ,1.3166E-12,4.8483E-13,2021-04-28
52,119,Te,92,235,U,1, , , , ,8.135E-12,2.9957E-12,2021-04-28
52,120,Te,92,235,U,0, , , , ,2.0872E-10,7.9734E-11,2021-04-28
52,121,Te,92,235,U,0, , , , ,4.6132E-10,1.7137E-10,2021-04-28
52,121,Te,92,235,U,1, , , , ,2.8504E-09,1.0588E-09,2021-04-28
53,122,I,92,235,U,0, , , , ,4.8894E-12,1.8906E-12,2021-04-28
53,123,I,92,235,U,0, , , , ,1.2068E-10,4.7705E-11,2021-04-28
53,124,I,92,235,U,0, , , , ,1.9166E-09,7.9127E-10,2021-04-28
53,128,I,92,235,U,0, , , , ,1.1624E-05,4.5792E-06,2021-04-28
54,125,Xe,92,235,U,0, , , , ,7.063E-13,2.9557E-13,2021-04-28
54,125,Xe,92,235,U,1, , , , ,5.6226E-12,2.3529E-12,2021-04-28
54,127,Xe,92,235,U,0, , , , ,1.208E-10,4.5788E-11,2021-04-28
54,127,Xe,92,235,U,1, , , , ,9.616E-10,3.645E-10,2021-04-28
54,128,Xe,92,235,U,0, , , , ,1.9139E-08,7.5458E-09,2021-04-28
54,129,Xe,92,235,U,0, , , , ,1.5447E-08,6.0271E-09,2021-04-28
54,129,Xe,92,235,U,1, , , , ,9.5443E-08,3.724E-08,2021-04-28
55,128,Cs,92,235,U,0, , , , ,1.1404E-12,4.4961E-13,2021-04-28
55,129,Cs,92,235,U,0, , , , ,2.5966E-11,1.0132E-11,2021-04-28
55,130,Cs,92,235,U,0, , , , ,1.3588E-10,5.0623E-11,2021-04-28
55,130,Cs,92,235,U,1, , , , ,7.688E-10,2.8642E-10,2021-04-28
55,131,Cs,92,235,U,0, , , , ,4.0294E-08,1.4738E-08,2021-04-28
55,151,Cs,92,235,U,0, , , , ,4.4048E-11,1.7191E-11,2021-04-28
56,130,Ba,92,235,U,0, , , , ,0,0,2021-04-28
56,131,Ba,92,235,U,0, , , , ,3.4816E-13,1.2735E-13,2021-04-28
56,131,Ba,92,235,U,1, , , , ,2.7715E-12,1.0137E-12,2021-04-28
56,132,Ba,92,235,U,0, , , , ,2.1067E-10,7.892E-11,2021-04-28
56,133,Ba,92,235,U,0, , , , ,1.2355E-09,4.3513E-10,2021-04-28
56,133,Ba,92,235,U,1, , , , ,7.6337E-09,2.6886E-09,2021-04-28
57,134,La,92,235,U,0, , , , ,4.7052E-11,1.637E-11,2021-04-28
57,135,La,92,235,U,0, , , , ,3.593E-09,1.1413E-09,2021-04-28
57,136,La,92,235,U,0, , , , ,2.6132E-08,9.217E-09,2021-04-28
57,136,La,92,235,U,1, , , , ,2.6132E-08,9.217E-09,2021-04-28
58,136,Ce,92,235,U,0, , , , ,8.0858E-12,2.852E-12,2021-04-28
58,137,Ce,92,235,U,0, , , , ,4.8652E-11,1.5991E-11,2021-04-28
58,137,Ce,92,235,U,1, , , , ,2.233E-10,7.3396E-11,2021-04-28
58,138,Ce,92,235,U,0, , , , ,1.6787E-09,5.6821E-10,2021-04-28
58,138,Ce,92,235,U,1, , , , ,7.5806E-09,2.5659E-09,2021-04-28
59,139,Pr,92,235,U,0, , , , ,1.9231E-11,6.7223E-12,2021-04-28
59,140,Pr,92,235,U,0, , , , ,4.1717E-10,1.4543E-10,2021-04-28
61,145,Pm,92,235,U,0, , , , ,4.0245E-11,1.4131E-11,2021-04-28
61,146,Pm,92,235,U,0, , , , ,6.5904E-10,2.2742E-10,2021-04-28
62,146,Sm,92,235,U,0, , , , ,0,0,2021-04-28
63,152,Eu,92,235,U,1, , , , ,2.0422E-11,7.871E-12,2021-04-28
65,157,Tb,92,235,U,0, , , , ,4.0049E-12,1.5722E-12,2021-04-28
65,158,Tb,92,235,U,1, , , , ,2.123E-12,8.1794E-13,2021-04-28
65,171,Tb,92,235,U,0, , , , ,1.4911E-07,4.0376E-08,2021-04-28
66,158,Dy,92,235,U,0, , , , ,0,0,2021-04-28
66,172,Dy,92,235,U,0, , , , ,1.2058E-07,1.8621E-08,2021-04-28
66,173,Dy,92,235,U,0, , , , ,3.024E-08,7.3995E-09,2021-04-28
67,164,Ho,92,235,U,0, , , , ,2.6084E-13,1.002E-13,2021-04-28
67,164,Ho,92,235,U,1, , , , ,1.1779E-12,4.5249E-13,2021-04-28
67,166,Ho,92,235,U,1, , , , ,4.7601E-11,1.7793E-11,2021-04-28
67,172,Ho,92,235,U,0, , , , ,2.6388E-08,9.0662E-09,2021-04-28
67,173,Ho,92,235,U,0, , , , ,2.4046E-08,6.7024E-09,2021-04-28
67,174,Ho,92,235,U,0, , , , ,8.5993E-09,2.0127E-09,2021-04-28
67,175,Ho,92,235,U,0, , , , ,4.2593E-09,8.2713E-10,2021-04-28
68,172,Er,92,235,U,0, , , , ,1.4105E-09,5.3342E-10,2021-04-28
68,173,Er,92,235,U,0, , , , ,1.5007E-09,5.6657E-10,2021-04-28
68,174,Er,92,235,U,0, , , , ,2.0143E-09,6.7148E-10,2021-04-28
68,175,Er,92,235,U,0, , , , ,1.121E-09,3.8889E-10,2021-04-28
68,176,Er,92,235,U,0, , , , ,8.9726E-10,2.0661E-10,2021-04-28
68,177,Er,92,235,U,0, , , , ,2.9497E-10,6.5982E-11,2021-04-28
69,172,Tm,92,235,U,0, , , , ,3.105E-12,1.18E-12,2021-04-28
69,173,Tm,92,235,U,0, , , , ,1.3293E-11,5.0933E-12,2021-04-28
69,174,Tm,92,235,U,0, , , , ,2.1598E-11,7.7325E-12,2021-04-28
69,175,Tm,92,235,U,0, , , , ,4.6937E-11,1.8095E-11,2021-04-28
69,176,Tm,92,235,U,0, , , , ,4.3896E-11,1.5494E-11,2021-04-28
69,177,Tm,92,235,U,0, , , , ,5.4207E-11,1.8511E-11,2021-04-28
69,178,Tm,92,235,U,0, , , , ,2.6324E-11,7.8687E-12,2021-04-28
69,179,Tm,92,235,U,0, , , , ,1.9877E-11,4.8001E-12,2021-04-28
70,171,Yb,92,235,U,0, , , , ,0,0,2021-04-28
70,172,Yb,92,235,U,0, , , , ,0,0,2021-04-28
70,173,Yb,92,235,U,0, , , , ,0,0,2021-04-28
70,174,Yb,92,235,U,0, , , , ,0,0,2021-04-28
70,175,Yb,92,235,U,0, , , , ,0,0,2021-04-28
70,175,Yb,92,235,U,1, , , , ,0,0,2021-04-28
70,176,Yb,92,235,U,0, , , , ,0,0,2021-04-28
70,176,Yb,92,235,U,1, , , , ,0,0,2021-04-28
70,177,Yb,92,235,U,0, , , , ,0,0,2021-04-28
70,177,Yb,92,235,U,1, , , , ,0,0,2021-04-28
70,178,Yb,92,235,U,0, , , , ,1.3224E-12,4.4449E-13,2021-04-28
70,179,Yb,92,235,U,0, , , , ,1.1677E-12,4.0607E-13,2021-04-28
70,180,Yb,92,235,U,0, , , , ,1.2892E-12,4.0222E-13,2021-04-28
71,175,Lu,92,235,U,0, , , , ,0,0,2021-04-28
71,176,Lu,92,235,U,0, , , , ,0,0,2021-04-28
71,177,Lu,92,235,U,0, , , , ,0,0,2021-04-28
71,178,Lu,92,235,U,0, , , , ,0,0,2021-04-28
71,179,Lu,92,235,U,0, , , , ,0,0,2021-04-28
71,179,Lu,92,235,U,1, , , , ,0,0,2021-04-28
71,180,Lu,92,235,U,1, , , , ,0,0,2021-04-28
72,177,Hf,92,235,U,0, , , , ,0,0,2021-04-28
72,178,Hf,92,235,U,0, , , , ,0,0,2021-04-28
72,179,Hf,92,235,U,0, , , , ,0,0,2021-04-28
