 U-235(n,el) ENDFB-8.0
Energy(eV) XS(b)
6.39356 13.4486
6.39747 13.7604
6.40138 14.0498
6.40528 14.3131
6.40919 14.5469
6.41317 14.7524
6.41714 14.9230
6.42112 15.0581
6.42509 15.1577
6.43066 15.2389
6.43622 15.2567
6.44179 15.2177
6.44735 15.1301
6.45292 15.0031
6.45570 14.9277
6.45848 14.8459
6.46126 14.7588
6.46405 14.6674
6.46683 14.5727
6.46961 14.4756
6.47239 14.3770
6.47518 14.2776
6.47796 14.1781
6.48074 14.0791
6.48352 13.9812
6.48630 13.8847
6.48909 13.7900
6.49187 13.6976
6.49452 13.6115
6.49718 13.5278
6.49984 13.4466
6.50249 13.3679
6.50515 13.2919
6.50780 13.2184
6.51046 13.1476
6.51311 13.0794
6.51577 13.0138
6.51843 12.9506
6.52108 12.8899
6.52374 12.8315
6.52639 12.7754
6.52905 12.7215
6.53171 12.6696
6.53436 12.6198
6.53714 12.5696
6.53993 12.5214
6.54271 12.4750
6.54549 12.4305
6.54827 12.3876
6.55105 12.3464
6.55384 12.3067
6.55662 12.2683
6.55940 12.2314
6.56218 12.1957
6.56497 12.1612
6.56775 12.1278
6.57331 12.0643
6.57888 12.0046
6.58343 11.9584
6.58798 11.9143
6.59253 11.8722
6.59709 11.8318
6.60164 11.7932
6.60619 11.7560
6.61075 11.7203
6.61530 11.6859
6.61985 11.6527
6.62440 11.6207
6.62896 11.5897
6.63351 11.5598
6.64261 11.5025
6.65172 11.4484
6.65692 11.4188
6.66212 11.3901
6.67252 11.3349
6.68293 11.2825
6.69333 11.2325
6.70373 11.1844
6.71413 11.1381
6.72453 11.0933
6.73493 11.0497
6.74756 10.9981
6.76019 10.9476
6.77282 10.8979
6.78544 10.8486
6.79702 10.8036
6.80860 10.7584
6.82017 10.7128
6.82596 10.6897
6.83175 10.6664
6.83754 10.6429
6.84332 10.6190
6.84911 10.5948
6.85490 10.5703
6.86069 10.5453
6.86648 10.5197
6.87226 10.4937
6.87805 10.4671
6.88489 10.4347
6.89173 10.4013
6.89857 10.3667
6.90199 10.3490
6.90541 10.3309
6.90883 10.3125
6.91225 10.2937
6.91567 10.2746
6.91909 10.2550
6.92251 10.2351
6.92593 10.2148
6.92935 10.1941
6.93277 10.1730
6.93746 10.1435
6.94214 10.1133
6.94683 10.0824
6.95151 10.0511
6.95386 10.0353
6.95620 10.0194
6.95854 10.0035
6.96088 9.98757
6.96322 9.97167
6.96557 9.95585
6.96791 9.94015
6.97025 9.92462
6.97452 9.89693
6.97879 9.87041
6.98306 9.84553
6.98734 9.82283
6.99161 9.80293
6.99588 9.78651
7.00015 9.77431
7.00442 9.76713
7.00791 9.76555
7.01141 9.76834
7.01490 9.77595
7.01840 9.78881
7.02539 9.83194
7.03238 9.90051
7.03859 9.98431
7.04457 10.0856
7.05054 10.2066
7.05652 10.3458
7.05951 10.4215
7.06250 10.5007
7.06776 10.6471
7.07038 10.7230
7.07301 10.8002
7.07564 10.8783
7.07827 10.9568
7.08089 11.0354
7.08352 11.1136
7.08463 11.1462
7.08573 11.1788
7.08891 11.2711
7.09209 11.3608
7.09527 11.4475
7.09845 11.5304
7.10164 11.6090
7.10482 11.6826
7.10800 11.7509
7.11118 11.8135
7.11715 11.9148
7.12141 11.9735
7.12568 12.0208
7.13420 12.0822
7.14350 12.1026
7.14815 12.0970
7.15280 12.0824
7.15706 12.0623
7.16133 12.0367
7.16559 12.0066
7.16985 11.9729
7.17411 11.9363
7.17838 11.8978
7.18051 11.8779
7.18264 11.8579
7.18477 11.8376
7.18690 11.8172
7.19000 11.7875
7.19249 11.7635
7.19499 11.7397
7.19748 11.7160
7.19997 11.6926
7.20247 11.6694
7.20496 11.6466
7.20745 11.6240
7.20995 11.6019
7.21244 11.5801
7.21493 11.5588
7.21743 11.5379
7.21992 11.5174
7.22241 11.4974
7.22490 11.4778
7.22740 11.4586
7.22989 11.4399
7.23335 11.4147
7.23681 11.3903
7.24026 11.3667
7.24372 11.3439
7.24718 11.3218
7.25064 11.3005
7.25410 11.2798
7.25755 11.2598
7.26101 11.2404
7.26447 11.2217
7.26793 11.2035
7.27139 11.1858
7.27484 11.1687
7.27830 11.1520
7.28522 11.1201
7.29088 11.0952
7.29653 11.0714
7.30219 11.0485
7.30785 11.0266
7.31351 11.0054
7.31917 10.9850
7.32483 10.9653
7.33048 10.9462
7.33614 10.9277
7.34180 10.9098
7.35312 10.8755
7.36443 10.8431
7.37575 10.8122
7.38581 10.7860
7.39587 10.7608
7.40593 10.7365
7.41599 10.7130
7.42605 10.6902
7.43611 10.6682
7.44617 10.6467
7.45623 10.6259
7.46629 10.6055
7.47634 10.5857
7.49143 10.5568
7.50652 10.5289
7.52161 10.5018
7.53670 10.4755
7.55121 10.4508
7.56301 10.4313
7.57480 10.4120
7.58659 10.3930
7.59838 10.3743
7.61017 10.3556
7.62196 10.3370
7.63375 10.3183
7.64554 10.2994
7.66731 10.2639
7.67820 10.2457
7.68908 10.2272
7.69997 10.2084
7.70541 10.1989
7.71085 10.1893
7.71629 10.1796
7.72174 10.1699
7.72718 10.1601
7.73262 10.1503
7.73806 10.1404
7.74350 10.1304
7.74895 10.1204
7.75439 10.1104
7.76164 10.0970
7.76890 10.0835
7.77584 10.0706
7.78278 10.0576
7.78972 10.0446
7.79665 10.0316
7.80359 10.0185
7.81053 10.0054
7.82441 9.97908
7.83828 9.95260
7.85216 9.92594
7.86603 9.89906
7.87991 9.87194
7.89224 9.84759
7.91075 9.81060
7.92925 9.77295
7.94775 9.73456
7.96625 9.69535
7.98321 9.65858
8.00017 9.62096
8.01713 9.58240
8.03409 9.54282
8.05105 9.50214
8.06801 9.46026
8.08497 9.41710
8.10193 9.37256
8.11889 9.32651
8.13585 9.27886
8.15281 9.22946
8.16977 9.17819
8.18673 9.12488
8.20369 9.06939
8.22065 9.01152
8.23761 8.95109
8.24609 8.91984
8.25457 8.88787
8.26305 8.85515
8.27153 8.82163
8.28001 8.78730
8.28849 8.75211
8.29697 8.71604
8.30545 8.67903
8.31393 8.64105
8.32241 8.60205
8.33089 8.56200
8.33937 8.52084
8.34785 8.47852
8.35633 8.43500
8.36481 8.39021
8.37329 8.34412
8.38485 8.27901
8.39641 8.21119
8.40798 8.14046
8.41954 8.06668
8.43110 7.98962
8.43689 7.94982
8.44267 7.90914
8.44845 7.86754
8.45423 7.82500
8.46001 7.78152
8.46579 7.73707
8.47427 7.67006
8.48275 7.60085
8.49123 7.52941
8.49971 7.45572
8.50819 7.37979
8.51667 7.30168
8.52515 7.22148
8.52939 7.18066
8.53363 7.13941
8.54042 7.07250
8.54722 7.00481
8.55401 6.93660
8.56080 6.86830
8.56759 6.80041
8.57438 6.73363
8.58117 6.66883
8.58457 6.63752
8.58796 6.60715
8.59379 6.55777
8.59962 6.51283
8.60544 6.47365
8.61127 6.44184
8.61710 6.41925
8.62292 6.40811
8.62875 6.41095
8.63458 6.43066
8.63775 6.44969
8.64093 6.47528
8.64411 6.50804
8.64729 6.54861
8.65047 6.59763
8.65364 6.65580
8.66000 6.80236
8.66573 6.97282
8.67145 7.18401
8.67718 7.43993
8.68290 7.74421
8.68863 8.09996
8.69436 8.50950
8.70008 8.97413
8.70581 9.49389
8.71226 10.1439
8.71871 10.8580
8.72516 11.6294
8.73160 12.4486
8.73600 13.0285
8.74040 13.6205
8.74479 14.2201
8.74919 14.8220
8.75359 15.4209
8.75798 16.0113
8.76238 16.5877
8.76678 17.1449
8.76990 17.5264
8.77303 17.8939
8.77693 18.3312
8.78084 18.7410
8.78474 19.1209
8.78865 19.4688
8.79256 19.7830
8.79646 20.0620
8.80037 20.3051
8.80428 20.5119
8.80958 20.7345
8.81488 20.8916
8.82018 20.9856
8.82548 21.0202
8.83078 20.9999
8.83608 20.9298
8.84668 20.6631
8.85681 20.2869
8.86187 20.0671
8.86694 19.8324
8.87200 19.5868
8.87706 19.3341
8.88213 19.0778
8.88719 18.8206
8.89272 18.5418
8.89824 18.2675
8.90376 17.9995
8.90929 17.7395
8.91481 17.4885
8.92034 17.2472
8.92586 17.0160
8.93139 16.7951
8.93645 16.6016
8.94151 16.4165
8.94658 16.2396
8.95164 16.0706
8.95671 15.9091
8.96177 15.7549
8.96683 15.6075
8.97190 15.4666
8.97696 15.3317
8.98202 15.2025
8.98709 15.0787
8.99215 14.9599
8.99722 14.8457
9.00228 14.7359
9.00734 14.6301
9.01241 14.5281
9.01846 14.4108
9.02451 14.2981
9.03056 14.1896
9.03661 14.0850
9.04266 13.9839
9.04871 13.8860
9.05477 13.7910
9.06082 13.6987
9.06687 13.6088
9.07292 13.5211
9.07897 13.4353
9.08502 13.3514
9.09107 13.2690
9.09712 13.1881
9.10317 13.1085
9.10923 13.0301
9.11449 12.9629
9.11975 12.8965
9.12501 12.8308
9.13028 12.7661
9.13817 12.6706
9.14606 12.5775
9.15001 12.5319
9.15396 12.4872
9.15790 12.4435
9.16185 12.4008
9.16843 12.3324
9.17501 12.2682
9.18159 12.2092
9.18816 12.1564
9.19474 12.1111
9.20132 12.0745
9.20790 12.0479
9.21448 12.0324
9.22611 12.0353
9.23775 12.0799
9.24293 12.1133
9.24811 12.1548
9.25329 12.2038
9.25847 12.2596
9.26365 12.3215
9.26883 12.3884
9.27401 12.4592
9.27919 12.5325
9.28558 12.6245
9.29077 12.6989
9.29596 12.7715
9.30115 12.8410
9.30634 12.9063
9.31153 12.9662
9.31672 13.0200
9.32191 13.0670
9.32710 13.1066
9.33147 13.1339
9.34347 13.1809
9.35547 13.1885
9.36147 13.1790
9.36747 13.1620
9.37347 13.1383
9.37947 13.1090
9.38547 13.0752
9.39147 13.0377
9.39747 12.9974
9.40347 12.9552
9.40947 12.9117
9.41547 12.8675
9.42147 12.8231
9.42747 12.7789
9.43266 12.7410
9.43784 12.7037
9.44302 12.6670
9.44820 12.6310
9.45339 12.5958
9.45857 12.5614
9.46375 12.5278
9.46893 12.4950
9.47412 12.4630
9.47930 12.4319
9.48448 12.4016
9.48966 12.3720
9.49485 12.3432
9.50003 12.3151
9.51039 12.2609
9.51639 12.2308
9.52239 12.2014
9.53439 12.1451
9.54640 12.0916
9.55840 12.0408
9.57040 11.9926
9.58240 11.9468
9.59440 11.9034
9.60640 11.8623
9.62139 11.8146
9.63263 11.7814
9.64387 11.7505
9.65511 11.7222
9.66635 11.6963
9.68883 11.6525
9.70007 11.6343
9.71131 11.6183
9.72255 11.6043
9.73379 11.5918
9.74128 11.5840
9.74876 11.5765
9.76187 11.5634
9.77497 11.5497
9.78807 11.5345
9.80118 11.5171
9.82924 11.4709
9.84327 11.4431
9.85730 11.4123
9.87134 11.3789
9.88537 11.3433
9.89940 11.3060
9.90642 11.2867
9.91343 11.2671
9.92305 11.2397
9.93267 11.2116
9.94109 11.1866
9.94950 11.1611
9.95792 11.1351
9.96634 11.1086
9.97475 11.0815
9.98317 11.0538
9.98738 11.0396
9.99158 11.0254
9.99579 11.0109
10.0000 10.9963
10.0053 10.9778
10.0105 10.9590
10.0158 10.9400
10.0210 10.9208
10.0271 10.8982
10.0333 10.8755
10.0394 10.8528
10.0455 10.8304
10.0516 10.8083
10.0578 10.7869
10.0639 10.7665
10.0700 10.7475
10.0748 10.7338
10.0796 10.7213
10.0844 10.7104
10.0893 10.7012
10.0941 10.6939
10.0989 10.6888
10.1085 10.6858
10.1210 10.6979
10.1300 10.7184
10.1345 10.7322
10.1390 10.7484
10.1435 10.7668
10.1480 10.7872
10.1525 10.8093
10.1570 10.8330
10.1629 10.8659
10.1688 10.9003
10.1747 10.9351
10.1792 10.9617
10.1837 10.9878
10.1882 11.0133
10.1926 11.0378
10.1971 11.0610
10.2016 11.0827
10.2061 11.1027
10.2106 11.1207
10.2177 11.1453
10.2248 11.1644
10.2320 11.1781
10.2391 11.1864
10.2489 11.1898
10.2538 11.1883
10.2587 11.1849
10.2636 11.1798
10.2685 11.1732
10.2734 11.1653
10.2783 11.1563
10.2818 11.1491
10.2854 11.1415
10.2889 11.1335
10.2925 11.1252
10.2961 11.1166
10.2996 11.1079
10.3045 11.0955
10.3094 11.0829
10.3143 11.0702
10.3192 11.0574
10.3241 11.0446
10.3290 11.0319
10.3339 11.0192
10.3388 11.0067
10.3437 10.9943
10.3486 10.9820
10.3535 10.9699
10.3584 10.9580
10.3633 10.9462
10.3682 10.9346
10.3731 10.9232
10.3780 10.9120
10.3869 10.8920
10.3958 10.8724
10.4047 10.8534
10.4136 10.8349
10.4225 10.8167
10.4314 10.7989
10.4404 10.7814
10.4493 10.7643
10.4582 10.7474
10.4671 10.7308
10.4849 10.6982
10.5027 10.6664
10.5205 10.6351
10.5348 10.6104
10.5490 10.5859
10.5633 10.5616
10.5775 10.5375
10.5918 10.5133
10.6060 10.4893
10.6274 10.4533
10.6488 10.4174
10.6688 10.3840
10.6889 10.3513
10.7089 10.3195
10.7290 10.2892
10.7510 10.2575
10.7675 10.2349
10.7840 10.2128
10.7950 10.1982
10.8060 10.1835
10.8170 10.1687
10.8390 10.1379
10.8515 10.1197
10.8702 10.0911
10.8889 10.0609
10.9107 10.0239
10.9325 9.98519
10.9543 9.94492
10.9761 9.90322
10.9979 9.86010
11.0197 9.81555
11.0416 9.76945
11.0634 9.72165
11.0821 9.67918
11.1008 9.63523
11.1195 9.58959
11.1381 9.54214
11.1553 9.49684
11.1724 9.44964
11.1896 9.40035
11.2067 9.34873
11.2238 9.29454
11.2410 9.23747
11.2581 9.17718
11.2667 9.14570
11.2753 9.11330
11.2893 9.05797
11.3033 8.99963
11.3103 8.96921
11.3173 8.93790
11.3243 8.90564
11.3313 8.87238
11.3384 8.83800
11.3454 8.80254
11.3524 8.76587
11.3594 8.72792
11.3664 8.68860
11.3734 8.64781
11.3804 8.60546
11.3874 8.56144
11.3960 8.50517
11.4046 8.44597
11.4089 8.41516
11.4131 8.38359
11.4174 8.35108
11.4217 8.31775
11.4260 8.28340
11.4303 8.24815
11.4346 8.21180
11.4389 8.17449
11.4431 8.13602
11.4474 8.09652
11.4517 8.05589
11.4560 8.01412
11.4597 7.97697
11.4634 7.93908
11.4671 7.90034
11.4708 7.86079
11.4745 7.82047
11.4782 7.77943
11.4819 7.73776
11.4856 7.69557
11.4893 7.65298
11.4930 7.61015
11.4967 7.56730
11.5004 7.52466
11.5041 7.48254
11.5078 7.44127
11.5115 7.40126
11.5152 7.36299
11.5173 7.34175
11.5195 7.32149
11.5216 7.30223
11.5238 7.28409
11.5259 7.26715
11.5281 7.25170
11.5302 7.23784
11.5323 7.22572
11.5345 7.21548
11.5366 7.20741
11.5388 7.20163
11.5409 7.19835
11.5430 7.19779
11.5452 7.20016
11.5473 7.20568
11.5495 7.21458
11.5516 7.22717
11.5538 7.24356
11.5580 7.28889
11.5623 7.35275
11.5666 7.43680
11.5709 7.54333
11.5752 7.67364
11.5795 7.82996
11.5837 8.01296
11.5884 8.24526
11.5931 8.51149
11.5978 8.81314
11.6024 9.14860
11.6079 9.58211
11.6133 10.0579
11.6176 10.4593
11.6219 10.8802
11.6262 11.3181
11.6305 11.7693
11.6367 12.4383
11.6398 12.7748
11.6429 13.1104
11.6460 13.4421
11.6491 13.7692
11.6522 14.0897
11.6552 14.4006
11.6583 14.7022
11.6614 14.9909
11.6630 15.1310
11.6660 15.3993
11.6691 15.6516
11.6722 15.8864
11.6753 16.1021
11.6794 16.3582
11.6835 16.5782
11.6876 16.7609
11.6917 16.9054
11.6963 17.0230
11.7009 17.0924
11.7056 17.1152
11.7102 17.0939
11.7153 17.0231
11.7204 16.9072
11.7254 16.7517
11.7305 16.5622
11.7356 16.3441
11.7407 16.1043
11.7458 15.8478
11.7509 15.5800
11.7558 15.3182
11.7606 15.0542
11.7631 14.9225
11.7655 14.7914
11.7679 14.6613
11.7703 14.5325
11.7728 14.4052
11.7752 14.2798
11.7776 14.1563
11.7801 14.0350
11.7825 13.9161
11.7849 13.7997
11.7874 13.6858
11.7898 13.5751
11.7921 13.4714
11.7944 13.3708
11.7967 13.2722
11.7990 13.1767
11.8014 13.0833
11.8037 12.9928
11.8060 12.9045
11.8083 12.8190
11.8113 12.7113
11.8143 12.6077
11.8173 12.5080
11.8203 12.4121
11.8233 12.3199
11.8264 12.2312
11.8294 12.1459
11.8324 12.0642
11.8354 11.9852
11.8384 11.9092
11.8414 11.8359
11.8444 11.7656
11.8474 11.6975
11.8504 11.6317
11.8534 11.5682
11.8564 11.5071
11.8615 11.4078
11.8666 11.3136
11.8717 11.2241
11.8768 11.1389
11.8819 11.0574
11.8870 10.9794
11.8921 10.9045
11.8971 10.8324
11.9022 10.7629
11.9073 10.6957
11.9124 10.6306
11.9175 10.5674
11.9226 10.5059
11.9277 10.4460
11.9379 10.3304
11.9471 10.2292
11.9564 10.1314
11.9656 10.0362
11.9749 9.94326
11.9851 9.84291
11.9953 9.74425
12.0054 9.64671
12.0156 9.54989
12.0258 9.45339
12.0360 9.35686
12.0462 9.25996
12.0563 9.16239
12.0665 9.06377
12.0767 8.96403
12.0869 8.86285
12.0971 8.76004
12.1022 8.70789
12.1073 8.65539
12.1124 8.60244
12.1174 8.54905
12.1225 8.49524
12.1276 8.44103
12.1327 8.38648
12.1378 8.33163
12.1419 8.28698
12.1461 8.24236
12.1502 8.19775
12.1543 8.15323
12.1584 8.10880
12.1625 8.06482
12.1667 8.02134
12.1708 7.97855
12.1749 7.93658
12.1790 7.89591
12.1832 7.85676
12.1873 7.81949
12.1914 7.78457
12.1955 7.75249
12.1996 7.72385
12.2038 7.69934
12.2072 7.68268
12.2106 7.66991
12.2140 7.66158
12.2174 7.65832
12.2209 7.66080
12.2243 7.66978
12.2277 7.68607
12.2311 7.71048
12.2345 7.74410
12.2379 7.78791
12.2414 7.84301
12.2448 7.91035
12.2482 7.99157
12.2516 8.08779
12.2550 8.20036
12.2584 8.33027
12.2626 8.51231
12.2667 8.72403
12.2708 8.96835
12.2749 9.24774
12.2786 9.53686
12.2824 9.85924
12.2861 10.2165
12.2899 10.6100
12.2937 11.0411
12.2974 11.5105
12.3012 12.0190
12.3049 12.5668
12.3087 13.1538
12.3125 13.7794
12.3162 14.4425
12.3200 15.1417
12.3275 16.6395
12.3350 18.2482
12.3427 19.9873
12.3504 21.7721
12.3547 22.7618
12.3590 23.7401
12.3632 24.7028
12.3675 25.6365
12.3725 26.6824
12.3775 27.6662
12.3824 28.5753
12.3874 29.3968
12.3888 29.6023
12.3921 30.0858
12.3955 30.5221
12.3988 30.9091
12.4022 31.2452
12.4060 31.5611
12.4097 31.8096
12.4135 31.9919
12.4173 32.1073
12.4211 32.1578
12.4248 32.1448
12.4324 31.9390
12.4402 31.4955
12.4480 30.8526
12.4558 30.0496
12.4637 29.1276
12.4715 28.1265
12.4754 27.6080
12.4793 27.0833
12.4832 26.5562
12.4871 26.0303
12.4910 25.5087
12.4949 24.9942
12.4997 24.3835
12.5044 23.7915
12.5091 23.2198
12.5139 22.6705
12.5186 22.1451
12.5233 21.6445
12.5281 21.1691
12.5304 20.9404
12.5328 20.7190
12.5357 20.4590
12.5385 20.2079
12.5414 19.9658
12.5442 19.7330
12.5471 19.5079
12.5499 19.2910
12.5528 19.0821
12.5557 18.8816
12.5585 18.6879
12.5614 18.5014
12.5642 18.3218
12.5671 18.1495
12.5699 17.9829
12.5728 17.8231
12.5757 17.6685
12.5785 17.5201
12.5814 17.3765
12.5842 17.2381
12.5871 17.1045
12.5899 16.9756
12.5928 16.8512
12.5957 16.7310
12.6014 16.5029
12.6071 16.2892
12.6128 16.0891
12.6185 15.9008
12.6242 15.7238
12.6281 15.6087
12.6320 15.4980
12.6359 15.3914
12.6398 15.2889
12.6437 15.1899
12.6476 15.0945
12.6515 15.0021
12.6554 14.9131
12.6593 14.8267
12.6632 14.7430
12.6710 14.5837
12.6788 14.4339
12.6866 14.2928
12.6939 14.1681
12.7011 14.0502
12.7084 13.9383
12.7157 13.8323
12.7229 13.7317
12.7302 13.6368
12.7375 13.5471
12.7448 13.4627
12.7531 13.3726
12.7596 13.3069
12.7661 13.2454
12.7790 13.1350
12.7920 13.0410
12.8050 12.9628
12.8140 12.9172
12.8230 12.8780
12.8298 12.8524
12.8365 12.8295
12.8433 12.8090
12.8500 12.7904
12.8545 12.7788
12.8596 12.7664
12.8646 12.7544
12.8697 12.7426
12.8748 12.7309
12.8798 12.7191
12.8849 12.7070
12.8950 12.6813
12.9032 12.6585
12.9114 12.6336
12.9279 12.5767
12.9443 12.5102
12.9525 12.4738
12.9607 12.4355
12.9683 12.3987
12.9759 12.3609
12.9836 12.3222
12.9912 12.2831
12.9988 12.2435
13.0064 12.2037
13.0140 12.1640
13.0216 12.1244
13.0299 12.0815
13.0382 12.0391
13.0465 11.9971
13.0548 11.9559
13.0614 11.9235
13.0679 11.8916
13.0745 11.8602
13.0811 11.8293
13.0877 11.7989
13.0943 11.7691
13.1009 11.7399
13.1075 11.7113
13.1183 11.6661
13.1290 11.6228
13.1398 11.5816
13.1505 11.5428
13.1613 11.5066
13.1720 11.4732
13.1935 11.4160
13.2134 11.3752
13.2233 11.3592
13.2333 11.3458
13.2448 11.3331
13.2564 11.3232
13.2622 11.3189
13.2680 11.3150
13.2738 11.3113
13.2796 11.3078
13.2853 11.3043
13.2911 11.3007
13.3025 11.2926
13.3140 11.2827
13.3255 11.2704
13.3388 11.2523
13.3521 11.2296
13.3788 11.1702
13.3921 11.1338
13.4054 11.0938
13.4120 11.0726
13.4187 11.0508
13.4254 11.0283
13.4320 11.0053
13.4410 10.9735
13.4508 10.9380
13.4607 10.9021
13.4705 10.8660
13.4804 10.8300
13.4902 10.7941
13.5000 10.7589
13.5099 10.7243
13.5197 10.6908
13.5302 10.6566
13.5406 10.6242
13.5511 10.5939
13.5615 10.5660
13.5720 10.5409
13.5824 10.5187
13.5929 10.4998
13.6033 10.4843
13.6173 10.4692
13.6285 10.4616
13.6397 10.4580
13.6509 10.4581
13.6621 10.4616
13.6734 10.4682
13.6846 10.4772
13.6958 10.4882
13.7070 10.5006
13.7173 10.5127
13.7276 10.5252
13.7482 10.5500
13.7687 10.5735
13.7893 10.5951
13.8305 10.6370
13.8511 10.6617
13.8716 10.6925
13.8858 10.7185
13.9140 10.7855
13.9384 10.8609
13.9506 10.9046
13.9628 10.9518
13.9749 11.0020
13.9871 11.0545
13.9993 11.1084
14.0115 11.1628
14.0213 11.2063
14.0311 11.2489
14.0410 11.2901
14.0508 11.3293
14.0606 11.3662
14.0704 11.4004
14.0900 11.4592
14.1097 11.5039
14.1293 11.5337
14.1489 11.5490
14.1686 11.5506
14.1838 11.5434
14.1991 11.5296
14.2144 11.5099
14.2296 11.4852
14.2449 11.4561
14.2601 11.4232
14.2678 11.4054
14.2754 11.3868
14.2830 11.3674
14.2906 11.3473
14.3019 11.3162
14.3075 11.3001
14.3132 11.2836
14.3188 11.2667
14.3244 11.2495
14.3300 11.2318
14.3357 11.2138
14.3413 11.1955
14.3469 11.1767
14.3526 11.1576
14.3582 11.1382
14.3638 11.1186
14.3694 11.0987
14.3751 11.0786
14.3807 11.0586
14.3840 11.0469
14.3872 11.0353
14.3905 11.0238
14.3937 11.0124
14.3970 11.0011
14.4002 10.9900
14.4035 10.9792
14.4068 10.9686
14.4097 10.9591
14.4127 10.9500
14.4157 10.9412
14.4187 10.9329
14.4217 10.9250
14.4247 10.9176
14.4277 10.9108
14.4307 10.9046
14.4336 10.8991
14.4366 10.8944
14.4426 10.8875
14.4486 10.8844
14.4545 10.8857
14.4616 10.8935
14.4687 10.9089
14.4757 10.9324
14.4828 10.9646
14.4893 11.0021
14.4958 11.0470
14.5024 11.0998
14.5090 11.1593
14.5156 11.2248
14.5222 11.2949
14.5267 11.3444
14.5311 11.3949
14.5355 11.4461
14.5400 11.4975
14.5435 11.5377
14.5470 11.5774
14.5504 11.6165
14.5539 11.6545
14.5584 11.7015
14.5628 11.7460
14.5673 11.7877
14.5717 11.8263
14.5755 11.8567
14.5793 11.8843
14.5863 11.9274
14.5933 11.9602
14.5981 11.9769
14.6030 11.9885
14.6079 11.9951
14.6128 11.9968
14.6179 11.9937
14.6230 11.9857
14.6282 11.9734
14.6333 11.9571
14.6384 11.9374
14.6436 11.9146
14.6487 11.8892
14.6539 11.8618
14.6590 11.8328
14.6641 11.8025
14.6693 11.7714
14.6744 11.7397
14.6796 11.7079
14.6847 11.6762
14.6898 11.6447
14.6950 11.6137
14.7001 11.5833
14.7053 11.5536
14.7104 11.5248
14.7155 11.4968
14.7201 11.4727
14.7247 11.4493
14.7292 11.4266
14.7338 11.4046
14.7384 11.3832
14.7430 11.3626
14.7475 11.3426
14.7521 11.3233
14.7567 11.3045
14.7612 11.2862
14.7658 11.2685
14.7704 11.2513
14.7749 11.2346
14.7795 11.2182
14.7841 11.2024
14.7886 11.1869
14.7962 11.1621
14.8037 11.1382
14.8112 11.1151
14.8187 11.0927
14.8262 11.0709
14.8338 11.0497
14.8413 11.0289
14.8488 11.0087
14.8638 10.9693
14.8789 10.9312
14.8939 10.8941
14.9089 10.8580
14.9199 10.8321
14.9349 10.7970
14.9500 10.7624
14.9650 10.7280
14.9800 10.6937
14.9951 10.6595
15.0101 10.6250
15.0252 10.5902
15.0402 10.5549
15.0532 10.5237
15.0662 10.4917
15.0792 10.4587
15.0922 10.4245
15.1052 10.3889
15.1182 10.3516
15.1248 10.3322
15.1313 10.3123
15.1378 10.2920
15.1443 10.2710
15.1524 10.2440
15.1606 10.2160
15.1687 10.1872
15.1769 10.1574
15.1850 10.1268
15.1891 10.1112
15.1932 10.0955
15.1973 10.0796
15.2014 10.0635
15.2054 10.0473
15.2095 10.0310
15.2145 10.0110
15.2195 9.99091
15.2245 9.97086
15.2294 9.95098
15.2344 9.93127
15.2394 9.91193
15.2444 9.89301
15.2494 9.87472
15.2544 9.85716
15.2594 9.84056
15.2643 9.82506
15.2693 9.81091
15.2743 9.79829
15.2793 9.78750
15.2843 9.77874
15.2893 9.77228
15.2939 9.76855
15.2986 9.76731
15.3033 9.76877
15.3079 9.77316
15.3173 9.79156
15.3266 9.82396
15.3329 9.85407
15.3417 9.90853
15.3505 9.97708
15.3593 10.0594
15.3681 10.1546
15.3735 10.2179
15.3788 10.2848
15.3842 10.3550
15.3895 10.4274
15.3949 10.5018
15.4002 10.5771
15.4055 10.6527
15.4109 10.7279
15.4144 10.7773
15.4198 10.8501
15.4251 10.9203
15.4305 10.9873
15.4358 11.0504
15.4412 11.1092
15.4465 11.1630
15.4519 11.2115
15.4572 11.2543
15.4608 11.2796
15.4683 11.3243
15.4758 11.3573
15.4907 11.3889
15.4969 11.3896
15.5031 11.3839
15.5093 11.3722
15.5155 11.3554
15.5211 11.3361
15.5267 11.3135
15.5323 11.2880
15.5379 11.2603
15.5435 11.2305
15.5492 11.1993
15.5548 11.1669
15.5604 11.1337
15.5635 11.1152
15.5666 11.0966
15.5697 11.0779
15.5728 11.0592
15.5758 11.0404
15.5789 11.0217
15.5820 11.0030
15.5851 10.9844
15.5882 10.9659
15.5913 10.9476
15.5944 10.9293
15.5975 10.9112
15.6006 10.8932
15.6037 10.8755
15.6067 10.8578
15.6098 10.8405
15.6132 10.8216
15.6166 10.8031
15.6199 10.7847
15.6233 10.7666
15.6267 10.7486
15.6300 10.7309
15.6334 10.7135
15.6368 10.6962
15.6402 10.6792
15.6435 10.6623
15.6503 10.6292
15.6570 10.5968
15.6637 10.5651
15.6677 10.5469
15.6716 10.5289
15.6795 10.4934
15.6873 10.4585
15.6952 10.4242
15.7031 10.3903
15.7109 10.3568
15.7188 10.3235
15.7267 10.2903
15.7328 10.2643
15.7390 10.2383
15.7452 10.2122
15.7514 10.1860
15.7576 10.1597
15.7637 10.1332
15.7699 10.1064
15.7761 10.0794
15.7823 10.0520
15.7885 10.0243
15.7946 9.99612
15.8008 9.96746
