 U-235(n,total fission) ENDFB-8.0
Energy(eV) XS(b)
1725.17 38.5510
1725.18 38.7105
1725.18 38.7852
1725.18 38.7186
1725.19 38.5648
1725.19 38.3278
1725.19 38.0105
1725.20 37.6172
1725.20 36.6222
1725.21 35.6092
1725.21 34.2185
1725.22 32.9507
1725.22 31.3441
1725.23 29.9669
1725.23 28.3046
1725.24 26.6646
1725.25 25.0741
1725.25 23.8015
1725.26 22.3505
1725.26 21.2117
1725.27 19.9353
1725.27 18.9493
1725.28 18.0354
1725.28 17.3564
1725.29 16.5730
1725.29 15.9988
1725.30 15.3467
1725.30 14.8780
1725.31 14.3591
1725.31 13.9988
1725.31 13.6187
1725.32 13.3731
1725.32 13.1427
1725.33 13.0231
1725.33 12.9599
1725.34 12.9830
1725.34 13.0762
1725.34 13.2700
1725.35 13.4892
1725.35 13.7267
1725.36 14.3409
1725.36 15.1348
1725.37 16.0801
1725.38 17.1153
1725.38 18.1402
1725.39 19.0236
1725.39 19.3691
1725.39 19.6305
1725.40 19.7968
1725.40 19.8614
1725.40 19.8228
1725.41 19.6840
1725.41 19.4524
1725.41 19.1384
1725.42 18.3149
1725.42 17.3198
1725.43 16.2489
1725.44 15.1739
1725.44 14.0581
1725.45 13.1771
1725.45 12.2925
1725.46 11.4897
1725.47 10.7655
1725.47 10.1140
1725.48 9.52834
1725.48 9.00153
1725.49 8.60263
1725.49 8.16674
1725.50 7.77229
1725.51 7.41440
1725.51 7.08877
1725.52 6.51986
1725.54 6.07821
1725.55 5.66626
1725.56 5.31352
1725.57 5.00912
1725.58 4.76537
1725.59 4.53178
1725.61 4.32681
1725.62 4.14622
1725.63 3.99919
1725.64 3.85636
1725.65 3.72964
1725.68 3.52502
1725.70 3.35602
1725.72 3.22899
1725.75 3.12692
1725.77 3.05425
1725.79 3.00153
1725.82 2.97102
1725.84 2.95858
1725.86 2.96436
1725.89 2.98851
1725.91 3.02912
1725.94 3.09040
1725.96 3.16838
1725.98 3.27181
1726.01 3.39477
1726.03 3.55209
1726.05 3.73647
1726.08 3.97325
1726.09 4.11309
1726.10 4.25685
1726.11 4.43415
1726.12 4.63771
1726.14 4.87453
1726.15 5.12920
1726.16 5.46074
1726.17 5.82904
1726.18 6.06194
1726.18 6.32056
1726.19 6.60593
1726.19 6.90532
1726.20 7.40695
1726.21 7.85812
1726.22 8.04148
1726.22 8.14157
1726.23 8.13940
1726.23 8.06326
1726.24 7.89204
1726.24 7.66953
1726.25 7.25989
1726.26 6.95940
1726.26 6.85814
1726.27 6.80804
1726.28 6.78900
1726.28 6.85101
1726.29 6.97670
1726.30 7.15215
1726.31 7.36803
1726.32 7.61841
1726.32 7.89979
1726.33 8.21036
1726.34 8.54951
1726.35 8.91752
1726.36 9.31535
1726.36 9.74449
1726.37 10.2069
1726.38 10.7051
1726.39 11.2417
1726.40 11.8201
1726.40 12.4438
1726.41 13.1169
1726.42 13.8438
1726.43 14.6296
1726.44 15.4796
1726.44 16.3997
1726.45 17.3964
1726.46 18.4763
1726.47 19.6468
1726.48 20.9154
1726.48 22.2897
1726.49 23.7772
1726.50 25.3850
1726.51 27.1193
1726.52 28.9845
1726.52 30.9825
1726.53 33.1115
1726.54 35.0766
1726.55 37.1281
1726.55 39.2521
1726.56 41.7428
1726.57 43.9475
1726.57 46.1393
1726.58 48.2759
1726.59 50.5862
1726.60 52.4305
1726.60 54.0483
1726.61 55.3820
1726.62 56.3795
1726.62 56.9983
1726.63 57.2098
1726.64 57.0026
1726.64 56.6980
1726.65 56.2625
1726.65 55.2031
1726.66 53.8022
1726.67 52.1117
1726.68 49.8999
1726.68 47.7866
1726.69 45.5669
1726.70 43.2923
1726.70 40.6818
1726.71 38.4285
1726.72 36.2332
1726.73 34.1165
1726.73 32.0925
1726.74 30.1703
1726.75 28.3547
1726.75 26.6473
1726.76 25.2693
1726.77 23.9683
1726.77 22.7421
1726.78 21.5877
1726.78 20.5018
1726.79 19.4811
1726.80 18.5220
1726.80 17.7673
1726.81 16.9121
1726.81 16.1088
1726.82 15.3541
1726.82 14.6448
1726.83 13.9779
1726.84 13.3508
1726.85 12.2954
1726.85 11.7669
1726.86 11.2688
1726.87 10.3559
1726.88 9.54203
1726.89 8.87214
1726.91 8.21421
1726.92 7.66999
1726.93 7.13287
1726.94 6.68642
1726.95 6.24371
1726.96 5.84199
1726.98 5.47661
1726.99 5.17011
1727.00 4.86346
1727.01 4.60519
1727.02 4.34577
1727.03 4.12644
1727.05 3.90535
1727.06 3.70139
1727.08 3.35243
1727.10 3.05060
1727.13 2.78803
1727.15 2.54909
1727.17 2.34844
1727.20 2.17131
1727.22 2.01431
1727.24 1.86895
1727.27 1.74492
1727.29 1.63390
1727.31 1.53427
1727.34 1.44098
1727.36 1.36063
1727.41 1.22271
1727.45 1.10812
1727.50 1.01732
1727.55 0.943175
1727.59 0.885792
1727.64 0.844096
1727.69 0.818416
1727.73 0.808713
1727.78 0.817886
1727.83 0.851063
1727.85 0.878380
1727.87 0.914788
1727.90 0.964508
1727.92 1.02599
1727.94 1.10443
1727.96 1.20441
1727.99 1.33857
1728.01 1.50502
1728.03 1.72166
1728.05 1.86065
1728.06 2.00757
1728.07 2.19334
1728.08 2.41120
1728.09 2.66829
1728.10 2.94620
1728.12 3.30644
1728.13 3.70161
1728.14 4.22214
1728.15 4.80316
1728.16 5.17160
1728.16 5.58313
1728.17 6.04412
1728.17 6.56201
1728.18 7.14555
1728.19 7.80498
1728.19 8.55230
1728.20 9.25225
1728.20 10.1987
1728.21 11.2788
1728.22 12.5132
1728.22 13.6763
1728.23 15.2547
1728.23 16.1260
1728.23 17.0559
1728.24 18.0473
1728.24 19.1026
1728.24 21.0077
1728.25 22.6648
1728.25 23.9835
1728.25 25.8363
1728.26 27.2887
1728.26 29.2907
1728.26 30.8239
1728.27 32.8761
1728.27 34.3921
1728.28 36.3316
1728.28 37.6853
1728.28 39.2939
1728.29 40.3112
1728.29 40.8824
1728.29 41.3588
1728.29 41.8816
1728.30 42.1603
1728.30 42.1873
1728.30 42.0656
1728.30 41.8349
1728.31 41.2943
1728.31 40.8128
1728.31 40.2432
1728.31 39.2419
1728.32 37.6808
1728.32 36.3814
1728.32 34.5356
1728.33 33.1020
1728.33 31.1703
1728.33 29.7316
1728.34 27.8558
1728.34 26.4955
1728.34 24.7591
1728.35 23.5212
1728.35 22.3418
1728.35 21.2222
1728.36 19.4885
1728.36 17.9153
1728.37 16.4930
1728.37 15.2102
1728.38 14.0543
1728.38 13.0130
1728.39 12.0745
1728.39 11.2278
1728.40 10.4628
1728.40 9.77067
1728.41 9.14329
1728.41 8.57353
1728.42 8.05508
1728.42 7.58237
1728.43 7.15051
1728.43 6.75516
1728.44 6.05921
1728.45 5.46915
1728.46 4.96514
1728.47 4.53160
1728.48 4.15621
1728.49 3.82916
1728.50 3.54257
1728.51 3.31395
1728.52 3.08769
1728.53 2.88649
1728.54 2.70678
1728.55 2.54559
1728.57 2.26930
1728.59 2.04220
1728.61 1.85317
1728.63 1.69410
1728.65 1.55894
1728.67 1.44848
1728.69 1.34771
1728.71 1.26012
1728.73 1.18354
1728.75 1.11624
1728.79 1.00425
1728.83 0.917926
1728.87 0.847537
1728.91 0.791925
1728.95 0.748708
1728.99 0.717118
1729.03 0.694843
1729.07 0.682801
1729.11 0.681675
1729.15 0.692531
1729.19 0.718451
1729.23 0.763393
1729.27 0.833659
1729.29 0.881159
1729.31 0.935860
1729.33 1.00554
1729.35 1.09023
1729.37 1.19335
1729.39 1.31925
1729.41 1.47362
1729.43 1.66392
1729.45 1.90007
1729.47 2.17890
1729.48 2.35203
1729.49 2.54685
1729.50 2.76658
1729.51 3.01503
1729.52 3.29666
1729.53 3.61675
1729.54 3.98146
1729.55 4.39809
1729.56 4.87516
1729.57 5.42263
1729.58 6.05204
1729.59 6.77657
1729.60 7.61101
1729.61 8.57146
1729.61 9.10415
1729.62 9.67456
1729.63 10.8024
1729.63 11.6304
1729.64 12.5213
1729.64 13.4759
1729.65 14.4927
1729.66 15.5683
1729.66 16.6961
1729.67 19.0642
1729.68 20.2717
1729.69 21.4652
1729.69 22.6175
1729.70 23.6978
1729.70 24.6741
1729.71 25.5148
1729.72 26.1915
1729.72 26.6819
1729.73 26.9713
1729.73 27.0543
1729.74 26.9352
1729.75 26.6270
1729.75 26.1499
1729.76 25.5291
1729.76 24.7921
1729.77 23.9669
1729.78 23.0802
1729.78 22.1559
1729.79 20.2734
1729.81 18.4421
1729.81 17.5697
1729.82 16.7338
1729.83 15.5547
1729.83 14.5848
1729.84 13.5814
1729.85 12.7645
1729.86 11.9249
1729.87 11.2443
1729.88 10.5463
1729.89 9.98080
1729.89 9.40051
1729.90 8.92970
1729.91 8.44561
1729.92 8.05189
1729.93 7.64592
1729.94 7.31474
1729.94 7.00878
1729.95 6.72571
1729.96 6.43203
1729.97 6.19094
1729.99 5.73332
1730.00 5.33930
1730.02 4.99803
1730.04 4.70084
1730.05 4.44072
1730.07 4.21198
1730.09 4.02122
1730.10 3.84094
1730.12 3.68065
1730.14 3.53771
1730.16 3.40992
1730.17 3.29544
1730.19 3.19271
1730.22 3.02212
1730.26 2.87968
1730.29 2.76805
1730.32 2.67614
1730.36 2.60636
1730.39 2.55228
1730.42 2.51489
1730.46 2.49352
1730.49 2.48816
1730.53 2.49943
1730.56 2.52977
1730.59 2.58282
1730.63 2.66174
1730.64 2.71577
1730.66 2.78113
1730.68 2.86019
1730.69 2.95614
1730.71 3.07329
1730.73 3.21759
1730.75 3.39742
1730.76 3.60990
1730.78 3.89841
1730.79 4.08574
1730.80 4.27779
1730.80 4.52881
1730.81 4.78980
1730.82 5.09455
1730.83 5.45305
1730.84 5.93668
1730.85 6.45650
1730.85 7.17078
1730.86 7.95216
1730.87 8.52685
1730.87 9.04260
1730.88 9.61428
1730.88 10.2478
1730.88 10.9491
1730.89 11.7234
1730.89 12.5750
1730.90 13.5299
1730.90 15.0433
1730.91 16.4319
1730.91 18.1578
1730.92 19.5509
1730.92 20.3164
1730.92 20.9930
1730.93 21.5499
1730.93 21.8398
1730.93 22.1335
1730.93 22.2266
1730.94 22.2034
1730.94 22.0782
1730.94 21.7305
1730.94 21.2061
1730.95 20.5296
1730.95 20.0091
1730.95 18.5361
1730.96 16.9354
1730.97 15.0163
1730.97 13.5136
1730.98 12.1455
1730.98 10.7252
1730.98 10.0628
1730.99 9.28903
1730.99 8.59978
1731.00 8.13365
1731.00 7.19516
1731.01 6.43325
1731.02 5.81306
1731.02 5.30601
1731.03 4.88930
1731.04 4.54494
1731.05 4.22203
1731.05 3.98907
1731.06 3.79350
1731.07 3.62865
1731.08 3.37100
1731.09 3.18507
1731.11 3.04252
1731.12 2.94808
1731.14 2.88152
1731.15 2.83644
1731.17 2.80829
1731.18 2.79378
1731.21 2.79665
1731.24 2.83407
1731.26 2.89626
1731.29 2.98030
1731.32 3.08448
1731.35 3.21321
1731.38 3.35827
1731.41 3.52524
1731.43 3.71638
1731.46 3.94314
1731.49 4.19406
1731.52 4.48157
1731.55 4.81220
1731.56 5.00982
1731.58 5.20882
1731.59 5.42329
1731.60 5.65477
1731.62 5.90501
1731.63 6.17596
1731.65 6.46985
1731.66 6.78919
1731.67 7.16282
1731.69 7.54433
1731.70 7.96126
1731.72 8.41776
1731.73 8.91851
1731.74 9.46879
1731.76 10.0745
1731.77 10.7423
1731.79 11.5349
1731.80 12.3550
1731.82 13.2614
1731.82 13.7496
1731.83 14.2626
1731.84 14.8015
1731.84 15.3671
1731.85 15.9605
1731.86 16.5823
1731.86 17.2331
1731.87 17.9132
1731.88 18.6226
1731.89 19.3609
1731.90 20.4637
1731.90 21.5010
1731.91 22.5746
1731.92 23.6761
1731.93 24.9183
1731.94 26.0360
1731.95 27.1333
1731.96 28.1869
1731.97 29.2735
1731.98 30.1430
1731.99 30.8774
1732.00 31.4461
1732.01 31.8214
1732.01 31.9812
1732.02 31.9110
1732.03 31.6059
1732.04 31.3365
1732.04 30.9984
1732.05 30.2274
1732.06 29.2695
1732.07 28.1559
1732.08 26.7779
1732.09 25.4498
1732.10 24.0733
1732.11 22.6786
1732.12 21.1387
1732.13 19.7843
1732.13 18.4761
1732.14 17.2251
1732.15 16.0389
1732.16 14.9217
1732.17 13.8753
1732.18 12.8993
1732.19 11.8956
1732.20 10.9733
1732.21 10.1278
1732.22 9.42828
1732.23 8.71444
1732.24 8.12479
1732.25 7.52355
1732.26 7.02703
1732.27 6.52060
1732.28 6.10209
1732.29 5.67481
1732.29 5.32126
1732.30 4.95978
1732.31 4.66021
1732.32 4.35339
1732.33 4.09866
1732.34 3.83729
1732.35 3.61988
1732.37 3.21015
1732.39 2.85820
1732.41 2.55478
1732.43 2.29232
1732.45 2.06456
1732.47 1.86634
1732.48 1.69337
1732.50 1.53467
1732.52 1.40302
1732.54 1.28747
1732.56 1.18594
1732.58 1.09668
1732.60 1.01820
1732.64 0.888747
1732.68 0.789589
1732.71 0.714938
1732.75 0.660604
1732.79 0.623610
1732.83 0.601554
1732.87 0.594315
1732.90 0.600629
1732.94 0.620695
1732.98 0.655481
1733.02 0.706898
1733.06 0.778103
1733.09 0.874038
1733.11 0.936901
1733.13 1.00625
1733.15 1.08667
1733.17 1.18026
1733.19 1.28967
1733.21 1.41834
1733.23 1.57070
1733.25 1.75256
1733.27 1.97153
1733.29 2.23771
1733.30 2.56440
1733.31 2.76627
1733.32 2.96873
1733.33 3.21967
1733.34 3.47150
1733.35 3.78292
1733.36 4.09329
1733.37 4.47147
1733.38 4.83822
1733.39 5.26320
1733.40 5.66715
1733.41 5.90286
1733.41 6.08581
1733.42 6.20288
1733.42 6.22236
1733.43 6.10780
1733.44 5.82403
1733.44 5.34941
1733.45 4.69471
1733.46 3.66200
1733.46 3.16676
1733.46 2.75813
1733.47 2.49567
1733.47 2.43687
1733.47 2.43455
1733.47 2.49375
1733.48 2.61842
1733.48 2.81133
1733.48 3.21497
1733.49 4.03331
1733.49 5.09160
1733.49 6.36597
1733.50 7.53874
1733.50 9.31220
1733.51 10.8260
1733.51 12.5854
1733.51 13.7905
1733.52 14.5351
1733.52 14.9456
1733.52 15.5484
1733.53 15.8595
1733.53 15.8976
1733.54 15.6983
1733.54 15.4196
1733.54 15.0523
1733.54 14.6161
1733.55 13.6065
1733.56 12.5099
1733.56 11.2301
1733.57 10.1894
1733.58 9.22795
1733.58 8.34222
1733.59 7.69856
1733.59 7.21643
1733.60 6.36099
1733.61 5.55324
1733.62 4.95251
1733.62 4.38698
1733.63 3.96642
1733.64 3.61061
1733.65 3.30963
1733.66 3.02647
1733.67 2.81681
1733.67 2.62146
1733.68 2.47922
1733.69 2.35033
1733.70 2.26067
1733.72 2.14466
1733.72 2.11404
1733.73 2.10722
1733.74 2.12288
1733.75 2.15848
1733.76 2.22489
1733.77 2.30989
1733.77 2.42264
1733.78 2.56747
1733.79 2.77591
1733.80 3.01002
1733.81 3.34116
1733.82 3.70989
1733.83 4.22906
1733.83 4.80406
1733.84 5.50576
1733.85 5.90869
1733.85 6.43873
1733.86 7.06601
1733.86 7.70927
1733.87 8.49951
1733.87 9.12756
1733.88 9.76147
1733.88 10.1126
1733.89 10.2179
1733.89 10.2317
1733.89 10.0405
1733.90 9.80067
1733.90 9.47727
1733.90 8.78974
1733.91 7.81245
1733.92 6.95617
1733.92 5.96152
1733.93 5.20009
1733.93 4.51740
1733.94 3.89501
1733.94 3.20896
1733.95 2.63574
1733.96 2.17433
1733.96 1.85118
1733.97 1.54202
1733.98 1.29136
1733.98 1.08701
1733.99 0.941422
1734.00 0.799403
1734.00 0.681718
1734.01 0.583701
1734.02 0.512548
1734.02 0.441950
1734.03 0.390380
1734.04 0.338957
1734.04 0.301251
1734.05 0.263567
1734.06 0.231679
1734.07 0.185029
1734.08 0.149177
1734.10 0.126133
1734.11 0.109928
1734.12 0.101303
1734.14 0.0977624
1734.15 0.0985190
1734.16 0.103478
1734.18 0.111484
1734.19 0.123415
1734.20 0.137347
1734.23 0.174540
1734.26 0.220646
1734.28 0.279576
1734.31 0.347950
1734.34 0.432730
1734.36 0.529962
1734.39 0.650485
1734.42 0.795566
1734.44 0.971572
1734.47 1.17841
1734.48 1.30863
1734.50 1.44369
1734.51 1.59447
1734.52 1.76341
1734.54 1.96904
1734.55 2.18580
1734.56 2.43191
1734.58 2.71274
1734.59 3.06163
1734.60 3.43760
1734.62 3.91091
1734.63 4.42829
1734.64 4.74400
1734.64 5.08981
1734.65 5.46950
1734.66 5.82520
1734.66 6.27990
1734.67 6.70784
1734.68 7.25750
1734.68 7.77735
1734.69 8.44849
1734.70 9.19907
1734.70 10.0412
1734.71 10.8465
1734.72 11.8981
1734.72 12.9095
1734.73 14.2374
1734.74 15.5211
1734.74 16.4614
1734.74 17.2152
1734.75 18.2904
1734.75 19.1533
1734.75 20.3852
1734.76 21.3744
1734.76 22.4235
1734.76 23.5360
1734.77 25.1243
1734.77 26.3990
1734.77 27.7491
1734.78 29.1780
1734.78 31.2109
1734.78 32.8346
1734.79 34.5450
1734.79 36.3429
1734.79 38.8748
1734.80 41.5548
1734.80 44.3704
1734.81 47.3002
1734.81 50.3129
1734.81 53.3650
1734.82 56.4003
1734.82 58.6241
1734.82 61.4551
1734.83 64.0511
1734.83 66.3193
1734.84 67.7501
1734.84 69.2309
1734.84 69.7687
1734.84 70.1624
1734.85 70.4072
1734.85 70.5004
1734.85 70.3541
1734.85 70.0683
1734.85 69.6359
1734.86 68.3561
1734.86 66.5777
1734.87 64.3813
1734.87 61.8574
1734.87 59.0978
1734.88 56.1894
1734.88 53.9575
1734.89 50.9675
1734.89 48.0118
1734.90 43.0433
1734.90 40.3678
1734.90 37.8317
1734.91 35.4429
1734.91 33.7495
1734.92 31.6218
1734.92 30.1216
1734.92 28.2442
1734.93 26.9248
1734.93 25.2774
1734.93 24.1213
1734.94 23.0296
1734.94 21.9988
1734.94 20.7132
1734.95 19.8114
1734.95 18.6861
1734.95 17.8962
1734.96 16.9098
1734.96 16.2166
1734.97 14.9395
1734.97 13.6143
1734.98 12.4430
1734.99 11.4044
1734.99 10.6062
1735.00 9.76843
1735.01 9.01883
1735.01 8.34600
1735.02 7.82298
1735.03 7.26802
1735.03 6.76566
1735.04 6.30965
1735.05 5.95158
1735.05 5.56793
1735.06 5.21711
1735.07 4.64086
1735.09 4.11187
1735.10 3.69011
1735.11 3.32339
1735.13 3.00257
1735.14 2.70002
1735.15 2.45267
1735.17 2.21684
1735.18 2.02206
1735.19 1.83458
1735.21 1.67836
1735.22 1.52676
1735.23 1.39946
1735.26 1.16989
1735.29 0.978619
1735.32 0.817660
1735.34 0.685884
1735.37 0.569068
1735.40 0.469740
1735.42 0.386017
1735.45 0.317053
1735.48 0.263140
1735.50 0.226024
1735.52 0.214553
1735.53 0.209562
1735.54 0.210952
1735.56 0.219935
1735.57 0.239957
1735.58 0.270469
1735.60 0.319635
1735.61 0.384750
1735.62 0.482469
1735.64 0.607333
1735.64 0.692114
1735.65 0.792076
1735.66 0.910100
1735.66 1.02831
1735.67 1.18996
1735.68 1.38232
1735.69 1.61214
1735.69 1.84540
1735.70 2.16937
1735.71 2.56228
1735.71 3.04186
1735.72 3.53930
1735.73 4.24682
1735.73 5.12845
1735.74 5.72944
1735.74 6.23523
1735.74 6.79440
1735.75 7.41328
1735.75 8.34349
1735.75 9.13009
1735.76 10.0024
1735.76 10.9697
1735.76 12.4239
1735.77 13.6503
1735.77 15.0033
1735.77 16.5945
1735.77 18.1168
1735.78 19.2790
1735.78 21.1365
1735.78 22.4464
1735.79 25.9279
1735.79 29.5725
1735.80 33.1258
1735.80 35.0747
1735.80 36.2488
1735.80 37.7666
1735.81 38.5886
1735.81 39.5025
1735.81 39.8882
1735.81 39.9805
1735.81 40.1301
1735.82 40.0760
1735.82 39.8628
1735.82 39.5057
1735.82 38.7382
1735.83 38.0987
1735.83 36.5907
1735.83 34.4251
1735.84 32.5675
1735.84 30.1648
1735.85 28.2103
1735.85 26.3502
1735.86 24.3218
1735.86 22.4518
1735.86 20.6757
1735.87 19.0189
1735.87 17.4965
1735.88 16.1132
1735.88 14.8660
1735.88 13.9339
1735.89 12.9850
1735.89 12.0629
1735.89 11.2373
1735.90 10.4969
1735.90 9.83143
1735.91 9.23184
1735.91 8.69011
1735.91 8.19924
1735.92 7.34667
1735.93 6.63477
1735.94 6.03400
1735.95 5.52201
1735.95 5.08178
1735.96 4.70015
1735.97 4.36687
1735.98 4.07383
1735.99 3.81460
1735.99 3.58397
1736.01 3.19241
1736.03 2.87363
1736.04 2.61001
1736.06 2.38907
1736.07 2.20173
1736.09 2.04127
1736.11 1.90263
1736.12 1.78194
1736.14 1.68238
1736.17 1.50521
1736.20 1.36521
1736.23 1.25321
1736.26 1.16559
1736.30 1.09258
1736.33 1.03445
1736.36 0.989296
1736.39 0.956868
1736.42 0.934613
1736.46 0.923918
1736.49 0.925645
1736.52 0.940773
1736.55 0.973050
1736.58 1.02669
1736.61 1.10870
1736.65 1.22560
1736.66 1.30539
1736.68 1.40235
1736.69 1.52065
1736.71 1.66579
1736.73 1.84521
1736.74 2.06905
1736.76 2.35145
1736.77 2.68709
1736.78 2.90208
1736.79 3.14789
1736.80 3.43022
1736.80 3.75607
1736.81 4.13409
1736.82 4.57501
1736.83 5.09227
1736.84 5.70267
1736.84 6.42734
1736.85 7.29281
1736.86 7.78841
1736.86 8.33224
1736.86 8.92967
1736.87 9.58662
1736.87 10.3096
1736.88 11.1054
1736.88 11.9816
1736.88 12.9456
1736.89 14.0051
1736.89 15.1669
1736.90 16.4369
1736.90 17.5687
1736.90 18.9288
1736.91 20.1004
1736.91 22.6102
1736.92 25.7373
1736.93 28.4415
1736.93 30.1554
1736.93 31.3429
1736.94 32.4093
1736.94 33.3213
1736.94 34.0477
1736.94 34.5627
1736.95 34.8474
1736.95 34.8919
1736.95 34.7878
1736.95 34.5793
1736.96 34.0808
1736.96 33.3790
1736.96 32.5013
1736.97 31.4791
1736.97 30.3450
1736.98 27.8670
1736.98 24.8630
1736.99 22.3706
1736.99 20.0528
1737.00 18.9743
1737.00 17.7228
1737.01 16.0823
1737.01 14.6935
1737.02 13.4488
1737.02 12.3359
1737.03 11.1562
1737.03 10.2880
1737.04 9.51164
1737.04 8.81645
1737.05 8.07591
1737.05 7.52701
1737.06 7.03231
1737.06 6.58543
1737.07 6.18080
1737.07 5.81357
1737.08 5.17490
1737.09 4.59323
1737.10 4.15151
1737.11 3.77612
1737.12 3.45468
1737.14 3.15188
1737.15 2.91456
1737.16 2.70718
1737.17 2.52494
1737.18 2.34892
1737.19 2.20770
1737.21 1.95831
1737.23 1.75877
1737.25 1.60369
1737.27 1.46911
1737.29 1.36206
1737.31 1.26730
1737.33 1.19064
1737.35 1.12179
1737.37 1.06281
1737.41 0.970226
1737.45 0.900622
1737.50 0.848416
1737.54 0.809977
1737.58 0.782960
1737.62 0.765919
1737.66 0.758097
1737.70 0.759461
1737.74 0.770346
1737.78 0.791699
1737.82 0.825326
1737.87 0.874116
1737.91 0.942569
1737.93 0.987390
1737.95 1.03773
1737.97 1.10025
1737.99 1.17094
1738.01 1.25960
1738.03 1.36676
1738.05 1.49750
1738.07 1.65037
1738.09 1.85015
1738.11 2.09058
1738.12 2.25001
1738.13 2.41587
1738.14 2.60559
1738.15 2.82394
1738.16 3.10444
1738.17 3.40458
1738.18 3.75826
1738.19 4.17894
1738.21 4.74071
1738.22 5.36830
1738.22 5.73455
1738.23 6.14286
1738.23 6.59985
1738.24 7.11344
1738.24 7.81810
1738.25 8.49286
1738.25 9.26285
1738.26 10.1463
1738.26 11.1659
1738.27 12.3497
1738.27 13.7333
1738.28 15.3613
1738.28 16.4785
1738.28 17.7187
1738.29 19.0990
1738.29 20.1066
1738.29 21.7656
1738.29 22.9808
1738.30 24.9881
1738.30 26.4627
1738.30 28.9046
1738.30 30.7021
1738.31 33.6822
1738.31 35.8765
1738.31 39.5105
1738.31 42.1791
1738.32 46.5759
1738.32 49.9454
1738.32 53.2027
1738.32 56.8394
1738.32 60.6740
1738.33 64.6783
1738.33 68.8090
1738.33 73.0042
1738.33 79.2319
1738.33 83.1818
1738.34 86.8194
1738.34 90.0023
1738.34 91.3782
1738.34 93.6145
1738.34 94.4450
1738.34 95.0673
1738.34 95.4719
1738.35 95.6523
1738.35 95.6053
1738.35 95.3307
1738.35 94.8315
1738.35 94.1141
1738.35 93.1877
1738.35 92.0640
1738.35 90.7571
1738.35 89.2830
1738.36 85.9027
1738.36 82.0688
1738.36 77.9272
1738.36 75.7839
1738.36 71.4291
1738.36 67.0699
1738.37 60.7024
1738.37 56.6567
1738.37 52.8144
1738.37 49.1967
1738.37 45.9765
1738.38 44.2095
1738.38 41.1769
1738.38 37.0485
1738.38 33.3908
1738.39 30.1590
1738.39 27.3064
1738.39 24.7883
1738.40 22.5632
1738.40 20.5937
1738.40 19.4064
1738.40 18.3092
1738.41 16.8153
1738.41 15.4829
1738.41 14.2913
1738.42 13.2227
1738.42 12.2621
1738.42 11.3961
1738.42 10.6134
1738.43 9.68281
1738.43 9.05878
1738.44 7.97102
1738.44 7.06011
1738.45 6.29096
1738.46 5.63649
1738.46 5.07564
1738.47 4.59185
1738.47 4.17197
1738.48 3.74900
1738.49 3.43424
1738.49 3.15651
1738.50 2.91035
1738.51 2.65709
1738.51 2.46487
1738.52 2.13705
1738.54 1.84957
1738.55 1.63217
1738.56 1.45064
1738.57 1.29765
1738.59 1.15768
1738.60 1.04769
1738.61 0.945467
1738.62 0.863979
1738.64 0.787239
1738.65 0.725323
1738.67 0.622100
1738.70 0.537119
1738.72 0.469179
1738.75 0.414063
1738.77 0.370419
1738.80 0.332489
1738.82 0.300639
1738.85 0.273643
1738.87 0.251422
1738.89 0.231425
1738.92 0.214083
1738.97 0.186165
1739.02 0.163965
1739.07 0.146759
1739.12 0.133015
1739.17 0.122073
1739.22 0.113404
1739.26 0.107210
1739.31 0.103343
1739.36 0.102346
1739.41 0.104994
1739.46 0.112594
1739.51 0.127562
1739.54 0.139281
1739.56 0.154083
1739.59 0.174289
1739.61 0.200906
1739.64 0.236095
1739.66 0.280793
1739.68 0.343044
1739.71 0.427869
1739.72 0.484085
1739.73 0.545468
1739.75 0.617995
1739.76 0.704194
1739.77 0.816792
1739.78 0.943042
1739.80 1.11078
1739.81 1.30244
1739.82 1.56264
1739.83 1.86726
1739.85 2.25550
1739.85 2.49008
1739.86 2.75807
1739.86 3.12124
1739.87 3.48469
1739.88 3.90647
1739.88 4.39877
1739.89 4.97694
1739.89 5.66042
1739.90 6.47409
1739.91 7.45001
1739.91 8.21079
1739.91 8.84973
1739.92 9.55553
1739.92 10.3368
1739.92 11.2034
1739.93 12.1665
1739.93 13.2390
1739.93 14.4355
1739.93 15.7725
1739.94 17.2686
1739.94 18.9445
1739.94 20.8228
1739.95 22.9277
1739.95 25.2842
1739.95 27.9166
1739.95 29.8357
1739.96 31.6802
1739.96 34.0889
1739.96 36.4265
1739.96 38.9017
1739.96 41.5068
1739.97 44.2280
1739.97 47.0443
1739.97 49.9264
1739.97 52.8358
1739.98 57.1429
1739.98 59.8890
1739.98 62.4556
1739.98 64.7703
1739.98 66.7613
1739.99 68.3630
1739.99 69.5213
1739.99 70.1985
1739.99 70.3770
1739.99 70.2796
1739.99 69.7235
1740.00 68.7162
1740.00 67.3075
1740.00 65.5581
1740.00 63.5347
1740.00 61.3048
1740.01 58.9330
1740.01 56.4776
1740.01 53.9895
1740.01 49.0760
1740.02 46.7106
1740.02 44.4339
1740.02 42.2591
1740.02 39.9945
1740.03 37.3137
1740.03 35.5381
1740.03 33.8770
1740.03 32.3273
1740.03 30.8850
1740.04 29.5457
1740.04 28.3044
1740.04 27.1564
1740.04 25.5983
1740.04 24.6621
