 U-238(n,g) ENDFB-8.0
Energy(eV) XS(b)
13279.0 0.541911
13279.3 0.567463
13279.5 0.584211
13279.6 0.587801
13279.7 0.588998
13279.7 0.589366
13279.7 0.589800
13279.8 0.590210
13279.9 0.589775
13279.9 0.589503
13279.9 0.589346
13279.9 0.588789
13280.0 0.588106
13280.0 0.587005
13280.1 0.584577
13280.1 0.583771
13280.2 0.581073
13280.2 0.578520
13280.3 0.572677
13280.5 0.558723
13280.9 0.528328
13281.2 0.513534
13281.4 0.508898
13281.7 0.521413
13282.0 0.558101
13282.3 0.623991
13282.5 0.722343
13282.7 0.784082
13282.8 0.854064
13283.0 0.931959
13283.1 1.01723
13283.4 1.20680
13283.7 1.41458
13284.1 1.76556
13284.4 1.92985
13284.6 2.07036
13284.8 2.17842
13285.0 2.26329
13285.1 2.29883
13285.1 2.30959
13285.2 2.32149
13285.2 2.33335
13285.3 2.33827
13285.3 2.34119
13285.3 2.34714
13285.4 2.35054
13285.5 2.35358
13285.5 2.35239
13285.6 2.34829
13285.7 2.33699
13285.7 2.32806
13285.7 2.32605
13285.8 2.31958
13285.8 2.31489
13285.8 2.30190
13285.9 2.29021
13286.0 2.24446
13286.1 2.19222
13286.3 2.09168
13286.5 1.97224
13286.7 1.83776
13286.9 1.70019
13287.1 1.51579
13287.3 1.33646
13287.5 1.16006
13287.8 0.991403
13288.0 0.827508
13288.2 0.685419
13288.4 0.559311
13288.7 0.449793
13288.9 0.348963
13289.1 0.266442
13289.4 0.200439
13289.6 0.150699
13289.7 0.129318
13289.8 0.110701
13290.0 0.0945725
13290.1 0.0817495
13290.2 0.0696676
13290.3 0.0593481
13290.4 0.0505741
13290.5 0.0437190
13290.7 0.0373676
13290.8 0.0320334
13290.9 0.0275702
13291.0 0.0238487
13291.1 0.0207554
13291.3 0.0181912
13291.4 0.0160705
13291.5 0.0144529
13291.7 0.0117763
13292.0 0.0100194
13292.2 0.00875603
13292.4 0.00791323
13292.7 0.00726882
13292.9 0.00681419
13293.4 0.00626585
13293.9 0.00607790
13294.2 0.00613567
13294.4 0.00633411
13294.7 0.00672465
13294.9 0.00737958
13295.2 0.00839529
13295.4 0.00989395
13295.7 0.0120243
13295.9 0.0149583
13296.2 0.0188843
13296.4 0.0239951
13296.6 0.0287828
13296.8 0.0341056
13297.0 0.0402359
13297.2 0.0471939
13297.5 0.0635414
13297.9 0.0827196
13298.6 0.125020
13299.0 0.144659
13299.3 0.160644
13299.7 0.172493
13299.9 0.174676
13300.0 0.175317
13300.0 0.175520
13300.0 0.175577
13300.0 0.175630
13300.0 0.175556
13300.1 0.175824
13300.1 0.175893
13300.4 0.174748
13300.6 0.171629
13301.5 0.155464
13301.9 0.158508
13302.1 0.165041
13302.2 0.175239
13302.4 0.190893
13302.6 0.210887
13302.8 0.237900
13303.0 0.269372
13303.4 0.352293
13303.7 0.457964
13304.1 0.580783
13304.5 0.711241
13304.9 0.862050
13305.1 0.925779
13305.4 0.979352
13305.5 1.01411
13305.7 1.03975
13305.9 1.05375
13305.9 1.06140
13306.0 1.05968
13306.0 1.06115
13306.1 1.06195
13306.3 1.05741
13306.5 1.04387
13306.6 1.02226
13306.9 0.981148
13307.1 0.930648
13307.6 0.818003
13308.1 0.727120
13308.5 0.654311
13308.7 0.621562
13309.0 0.594943
13309.5 0.553200
13309.8 0.529144
13309.9 0.519201
13310.0 0.514883
13310.0 0.512422
13310.0 0.512236
13310.0 0.509544
13310.1 0.505883
13310.2 0.495351
13310.2 0.494358
13310.2 0.490325
13310.3 0.487235
13310.3 0.484087
13310.4 0.476514
13310.5 0.455546
13310.7 0.432436
13311.1 0.380532
13311.7 0.281213
13312.3 0.186447
13312.6 0.150947
13312.9 0.121191
13313.1 0.0951698
13313.4 0.0747524
13313.7 0.0580413
13313.9 0.0457980
13314.2 0.0367830
13314.4 0.0304423
13314.7 0.0261340
13315.0 0.0237173
13315.2 0.0226396
13315.5 0.0226441
13315.8 0.0236274
13316.0 0.0254619
13316.3 0.0282207
13316.5 0.0320698
13316.8 0.0375363
13317.1 0.0446718
13317.3 0.0546952
13317.6 0.0677093
13317.7 0.0764440
13317.9 0.0858475
13318.0 0.0966673
13318.1 0.109085
13318.3 0.123296
13318.4 0.139505
13318.5 0.157929
13318.6 0.178791
13318.8 0.204245
13318.9 0.230893
13319.0 0.260671
13319.2 0.293788
13319.3 0.330439
13319.4 0.351698
13319.4 0.370793
13319.5 0.394108
13319.6 0.414994
13319.6 0.440427
13319.7 0.463148
13319.8 0.490738
13319.8 0.519498
13320.0 0.576008
13320.1 0.636503
13320.2 0.700879
13320.4 0.768968
13320.5 0.840536
13320.6 0.915278
13320.7 0.992827
13320.9 1.09148
13321.1 1.18639
13321.4 1.37966
13321.4 1.43120
13321.4 1.43763
13321.5 1.46328
13321.6 1.54587
13321.9 1.71706
13322.0 1.78635
13322.1 1.85249
13322.3 1.93993
13322.5 2.01017
13322.6 2.06123
13322.6 2.06928
13322.7 2.09636
13322.8 2.14860
13322.9 2.17891
13323.0 2.20555
13323.1 2.23465
13323.3 2.25751
13323.4 2.27815
13323.6 2.28832
13323.6 2.28927
13323.7 2.29023
13323.8 2.28782
13323.9 2.28697
13323.9 2.28435
13323.9 2.28310
13324.0 2.28028
13324.0 2.27608
13324.2 2.25836
13324.3 2.23619
13324.5 2.20930
13324.8 2.14621
13325.1 2.05588
13325.4 1.98560
13325.6 1.91319
13325.6 1.90737
13325.7 1.90446
13325.7 1.89864
13325.7 1.88411
13325.8 1.86962
13325.8 1.85516
13325.8 1.84940
13325.9 1.84055
13325.9 1.82646
13326.1 1.78688
13326.2 1.74012
13326.4 1.69516
13326.6 1.63773
13326.9 1.58674
13327.1 1.53755
13327.3 1.49395
13327.5 1.44924
13327.8 1.40597
13328.0 1.36220
13328.3 1.31789
13328.6 1.25144
13328.7 1.22051
13328.8 1.20555
13328.8 1.20046
13328.8 1.18751
13328.9 1.16883
13329.1 1.12371
13329.3 1.04974
13329.5 0.972306
13329.9 0.826131
13330.3 0.677339
13330.7 0.532571
13331.1 0.401108
13331.4 0.324258
13331.6 0.259807
13331.9 0.205010
13332.1 0.159749
13332.4 0.123532
13332.6 0.0956284
13332.7 0.0841308
13332.9 0.0752150
13333.0 0.0672927
13333.1 0.0614989
13333.2 0.0567856
13333.4 0.0536265
13333.5 0.0519635
13333.6 0.0517202
13333.7 0.0528321
13333.9 0.0551196
13334.0 0.0589676
13334.1 0.0637979
13334.4 0.0779029
13334.6 0.0976893
13334.9 0.123430
13335.1 0.155312
13335.4 0.194982
13335.6 0.240966
13336.2 0.348503
13336.7 0.467064
13337.2 0.581475
13337.4 0.630678
13337.7 0.674535
13337.9 0.702480
13338.0 0.713907
13338.0 0.719392
13338.0 0.720740
13338.0 0.726039
13338.1 0.734958
13338.3 0.751490
13338.4 0.765371
13338.4 0.767388
13338.5 0.774216
13338.5 0.779792
13338.7 0.790232
13338.8 0.802098
13339.2 0.828778
13339.6 0.850274
13340.0 0.866650
13340.4 0.874801
13340.6 0.874039
13340.9 0.867631
13341.1 0.858073
13341.2 0.852105
13341.2 0.849155
13341.2 0.848389
13341.2 0.845247
13341.3 0.840988
13341.4 0.829738
13341.4 0.828731
13341.5 0.824603
13341.5 0.821401
13341.5 0.816996
13341.6 0.808929
13341.8 0.787633
13342.1 0.738564
13342.2 0.728356
13342.4 0.705149
13342.5 0.684086
13342.8 0.645282
13343.1 0.616620
13343.4 0.601244
13343.8 0.600300
13344.1 0.612281
13344.7 0.657337
13345.0 0.678154
13345.3 0.690660
13345.5 0.692618
13345.6 0.690955
13345.6 0.689485
13345.7 0.688775
13345.7 0.685332
13345.8 0.684166
13345.9 0.674707
13346.2 0.637286
13346.3 0.631600
13346.3 0.625660
13346.4 0.611404
13346.5 0.597749
13346.7 0.567935
13347.0 0.500378
13347.6 0.351953
13347.9 0.278883
13348.3 0.215410
13348.6 0.161328
13348.9 0.117409
13349.1 0.0981438
13349.2 0.0824451
13349.4 0.0689547
13349.6 0.0575027
13349.7 0.0479076
13349.9 0.0399865
13350.0 0.0335622
13350.2 0.0284706
13350.3 0.0247771
13350.5 0.0220233
13350.6 0.0201251
13350.8 0.0190693
13350.9 0.0186643
13351.1 0.0189451
13351.2 0.0199501
13351.4 0.0215607
13351.5 0.0240414
13351.7 0.0271077
13351.8 0.0312625
13351.9 0.0360219
13352.1 0.0421515
13352.2 0.0489178
13352.4 0.0573811
13352.5 0.0664967
13352.8 0.0903187
13353.1 0.119296
13353.4 0.154278
13353.7 0.194954
13354.3 0.289374
13354.9 0.389553
13355.2 0.450092
13355.6 0.501681
13355.7 0.506482
13355.8 0.517933
13355.9 0.528590
13355.9 0.537510
13356.0 0.540344
13356.0 0.542195
13356.0 0.544915
13356.1 0.548437
13356.2 0.556735
13356.2 0.559087
13356.2 0.559857
13356.2 0.562129
13356.3 0.564341
13356.3 0.567901
13356.3 0.569282
13356.4 0.571308
13356.4 0.572630
13356.4 0.576460
13356.5 0.580100
13356.6 0.586327
13356.8 0.597382
13357.3 0.616404
13357.5 0.625087
13358.2 0.654579
13358.6 0.665670
13358.9 0.669656
13359.1 0.668604
13359.3 0.664017
13359.3 0.660708
13359.4 0.658984
13359.4 0.658064
13359.4 0.656109
13359.5 0.652317
13359.7 0.641943
13360.2 0.597075
13360.4 0.573036
13360.6 0.550604
13360.8 0.538472
13360.9 0.528501
13361.0 0.520085
13361.1 0.513588
13361.2 0.509121
13361.4 0.507732
13361.5 0.509287
13361.6 0.514069
13361.7 0.523176
13361.9 0.535427
13362.0 0.551532
13362.1 0.571601
13362.2 0.595690
13362.3 0.623802
13362.5 0.655881
13362.6 0.691811
13362.7 0.721185
13362.8 0.752533
13362.8 0.785742
13362.9 0.816717
13363.0 0.853066
13363.1 0.890847
13363.2 0.929880
13363.3 0.965467
13363.4 1.00632
13363.5 1.04781
13363.6 1.12713
13363.8 1.20626
13364.0 1.28348
13364.1 1.36121
13364.2 1.38585
13364.2 1.39789
13364.2 1.40186
13364.3 1.41363
13364.4 1.44397
13364.4 1.46917
13364.5 1.48295
13364.6 1.51840
13364.7 1.54995
13364.9 1.59029
13365.0 1.61959
13365.2 1.63717
13365.3 1.64260
13365.5 1.63755
13365.6 1.63461
13365.6 1.62793
13365.8 1.60718
13365.9 1.58871
13366.0 1.56676
13366.1 1.53347
13366.2 1.49536
13366.4 1.43940
13366.6 1.38178
13366.8 1.30526
13367.0 1.23034
13367.1 1.15956
13367.3 1.09082
13367.5 1.02570
13367.7 0.968705
13367.9 0.899962
13368.1 0.841860
13368.4 0.794627
13368.6 0.759049
13368.8 0.727501
13369.1 0.705586
13369.3 0.694051
13369.4 0.684298
13369.6 0.675588
13369.8 0.667783
13369.8 0.665841
13369.8 0.665354
13369.8 0.664379
13369.9 0.661438
13369.9 0.658960
13370.0 0.659874
13370.0 0.655438
13370.0 0.653908
13370.1 0.651328
13370.2 0.645517
13370.4 0.635099
13370.6 0.624482
13370.8 0.611183
13371.1 0.600705
13371.3 0.594404
13371.5 0.594207
13371.8 0.602277
13372.0 0.619118
13372.3 0.645230
13372.5 0.680088
13372.9 0.743473
13373.2 0.812904
13373.6 0.883238
13373.9 0.941485
13373.9 0.947333
13374.1 0.968208
13374.2 0.983883
13374.4 0.994298
13374.4 0.998112
13374.5 0.999788
13374.5 1.00030
13374.6 1.00391
13374.7 1.00758
13375.0 1.00697
13375.5 0.993074
13375.8 0.989594
13376.0 0.994525
13376.2 1.00801
13376.4 1.03040
13376.6 1.05913
13376.8 1.09600
13377.1 1.19151
13377.9 1.42425
13378.2 1.51230
13378.5 1.57494
13378.8 1.60144
13378.9 1.60302
13378.9 1.60362
13378.9 1.60189
13379.0 1.60026
13379.0 1.59574
13379.2 1.57741
13379.4 1.54617
13379.5 1.50647
13379.7 1.43423
13380.0 1.34804
13380.4 1.15936
13380.7 1.03999
13381.0 0.938347
13381.3 0.855474
13381.6 0.802385
13381.7 0.784121
13381.9 0.776577
13382.1 0.778370
13382.2 0.788563
13382.6 0.831200
13382.9 0.891245
13383.3 0.973160
13383.7 1.03858
13384.0 1.06799
13384.1 1.07191
13384.2 1.07446
13384.2 1.07095
13384.3 1.06932
13384.4 1.06505
13384.5 1.04924
13384.7 1.01732
13384.9 0.972638
13385.2 0.889938
13385.5 0.790716
13386.1 0.575049
13386.4 0.478584
13386.7 0.389043
13386.9 0.309011
13387.2 0.242298
13387.5 0.184212
13387.7 0.137161
13387.9 0.116808
13388.0 0.100183
13388.1 0.0855884
13388.3 0.0728593
13388.4 0.0610456
13388.5 0.0516576
13388.7 0.0430607
13388.8 0.0363186
13389.0 0.0302231
13389.1 0.0255019
13389.2 0.0215589
13389.3 0.0182832
13389.5 0.0153881
13389.6 0.0131940
13389.7 0.0113974
13389.9 0.00993192
13390.0 0.00865903
13390.1 0.00770908
13390.3 0.00694083
13390.4 0.00632028
13390.6 0.00559044
13390.8 0.00508605
13391.2 0.00443481
13391.6 0.00405143
13391.9 0.00381746
13392.7 0.00352838
13393.5 0.00334929
13395.0 0.00313898
13396.5 0.00305962
13398.6 0.00313009
13399.1 0.00320480
13399.6 0.00335436
13400.1 0.00368126
13400.4 0.00398251
13400.6 0.00441520
13400.9 0.00508119
13401.1 0.00601431
13401.4 0.00740450
13401.6 0.00927996
13401.9 0.0119589
13402.2 0.0154142
13402.4 0.0201203
13402.7 0.0258970
13402.9 0.0333683
13403.2 0.0420607
13403.4 0.0526909
13403.7 0.0643552
13404.7 0.120214
13405.1 0.141841
13405.6 0.157349
13405.9 0.163855
13406.0 0.164997
13406.1 0.165198
13406.1 0.164943
13406.1 0.165254
13406.1 0.165262
13406.1 0.165100
13406.2 0.165199
13406.2 0.165169
13406.2 0.165095
13406.3 0.164585
13406.3 0.163864
13406.6 0.159752
13406.9 0.150738
13407.2 0.138868
13407.7 0.109582
13408.2 0.0894605
13408.6 0.0733329
13408.8 0.0676551
13409.0 0.0644030
13409.2 0.0637070
13409.4 0.0661114
13409.6 0.0724440
13409.8 0.0827444
13410.0 0.0988422
13410.2 0.120068
13410.4 0.149583
13410.6 0.185645
13410.8 0.233065
13411.0 0.288469
13411.3 0.369626
13411.4 0.416666
13411.5 0.463755
13411.6 0.519560
13411.7 0.580061
13411.9 0.645276
13412.0 0.709162
13412.1 0.783232
13412.2 0.861693
13412.3 0.944287
13412.4 1.02334
13412.6 1.11282
13412.7 1.19740
13412.8 1.29190
13412.9 1.38001
13413.0 1.50140
13413.2 1.61466
13413.5 1.83524
13413.5 1.88056
13413.6 1.91760
13413.6 1.93948
13413.6 1.94671
13413.6 1.96821
13413.7 2.01028
13413.9 2.11563
13414.1 2.25599
13414.4 2.36010
13414.4 2.37899
13414.4 2.38188
13414.5 2.39017
13414.5 2.40915
13414.7 2.42763
13414.7 2.43606
13414.8 2.43842
13414.8 2.43836
13414.9 2.43778
13415.0 2.43190
13415.0 2.42462
13415.1 2.41270
13415.1 2.40649
13415.1 2.39951
13415.2 2.38392
13415.3 2.34492
13415.4 2.30062
13415.6 2.24355
13415.7 2.18384
13415.8 2.11139
13415.9 2.03904
13416.1 1.89544
13416.3 1.74830
13416.5 1.59491
13416.7 1.43933
13417.1 1.12877
13417.2 0.988289
13417.4 0.858305
13417.6 0.734832
13417.8 0.631563
13418.0 0.542765
13418.2 0.468784
13418.4 0.401585
13418.6 0.353676
13418.9 0.324113
13419.1 0.311640
13419.3 0.314763
13419.5 0.331790
13419.7 0.360848
13420.0 0.399875
13420.4 0.486514
13420.7 0.581008
13421.1 0.671591
13421.5 0.744906
13421.7 0.769044
13422.0 0.795441
13422.1 0.799712
13422.1 0.800394
13422.2 0.800491
13422.2 0.800279
13422.2 0.799606
13422.4 0.795177
13422.6 0.770855
13422.7 0.767148
13422.7 0.757722
13422.8 0.748810
13422.9 0.727043
13423.2 0.674862
13423.7 0.549806
13424.0 0.480932
13424.3 0.420243
13424.5 0.369964
13424.8 0.334409
13425.0 0.320797
13425.2 0.316446
13425.3 0.322252
13425.5 0.337760
13425.7 0.365407
13425.9 0.405075
13426.1 0.457056
13426.2 0.517515
13426.4 0.593368
13426.6 0.680892
13426.8 0.779220
13426.9 0.880882
13427.3 1.11762
13427.6 1.36129
13427.9 1.55179
13428.2 1.71983
13428.3 1.80264
13428.5 1.87581
13428.6 1.93788
13428.8 1.98764
13429.0 2.03942
13429.1 2.05043
13429.2 2.05582
13429.2 2.05439
13429.2 2.05528
13429.3 2.05497
13429.4 2.04594
13429.6 2.01937
13429.8 1.97701
13430.1 1.87401
13430.3 1.74804
13430.9 1.46728
13431.1 1.38194
13431.3 1.30702
13431.5 1.24550
13431.7 1.20165
13431.9 1.16903
13432.0 1.16173
13432.1 1.16048
13432.2 1.16521
13432.3 1.17576
13432.4 1.19191
13432.5 1.21337
13432.7 1.23980
13432.8 1.27078
13432.9 1.30588
13433.0 1.34461
13433.1 1.38644
13433.2 1.43086
13433.3 1.47730
13433.4 1.52520
13433.5 1.57849
13433.7 1.62767
13433.8 1.67661
13433.9 1.72479
13433.9 1.74203
13434.0 1.79249
13434.1 1.81661
13434.1 1.82487
13434.1 1.83625
13434.2 1.85604
13434.3 1.90370
13434.5 1.96847
13434.7 2.02108
13434.9 2.05661
13435.1 2.07994
13435.3 2.09035
13435.4 2.08792
13435.5 2.08418
13435.6 2.07340
13435.8 2.05060
13435.9 2.01363
13436.0 1.98362
13436.1 1.94900
13436.2 1.92824
13436.2 1.92104
13436.3 1.90621
13436.4 1.84154
13436.6 1.75449
13436.7 1.69447
13436.8 1.63648
13437.0 1.53644
13437.2 1.43148
13437.4 1.34151
13437.5 1.25034
13437.7 1.15897
13437.8 1.06834
13438.0 0.938578
13438.2 0.820239
13438.4 0.709099
13438.7 0.606511
13438.8 0.521834
13439.0 0.449114
13439.2 0.383797
13439.4 0.325794
13439.6 0.274855
13439.7 0.230599
13439.9 0.192547
13440.1 0.160158
13440.3 0.134246
13440.4 0.113555
13440.6 0.0950342
13440.8 0.0804502
13440.9 0.0675617
13441.1 0.0575296
13441.3 0.0487524
13441.4 0.0419775
13441.6 0.0360877
13441.8 0.0315607
13441.9 0.0276318
13442.1 0.0246090
13442.3 0.0219754
13442.4 0.0199352
13442.7 0.0168129
13443.0 0.0148898
13443.3 0.0134573
13443.8 0.0113537
13444.3 0.00991061
13444.8 0.00887301
13445.4 0.00807304
13445.9 0.00748201
13446.4 0.00706440
13446.9 0.00688683
13447.3 0.00700962
13447.7 0.00752222
13447.9 0.00802601
13448.1 0.00876742
13448.3 0.00982457
13448.5 0.0112124
13448.8 0.0137956
13448.9 0.0155715
13449.0 0.0175325
13449.2 0.0200618
13449.3 0.0228271
13449.4 0.0260661
13449.5 0.0298441
13449.6 0.0346277
13449.8 0.0397640
13450.0 0.0524615
13450.3 0.0698059
13450.5 0.0912644
13450.7 0.119589
13451.0 0.155005
13451.2 0.198471
13451.5 0.248526
13451.7 0.309879
13452.0 0.377793
13452.2 0.457629
13452.5 0.542160
13452.7 0.648603
13453.0 0.760255
13453.2 0.820709
13453.2 0.844782
13453.3 0.852777
13453.3 0.856768
13453.3 0.859475
13453.3 0.872682
13453.4 0.896377
13453.5 0.958121
13453.8 1.04483
13454.0 1.10629
13454.1 1.15692
13454.4 1.21428
13454.6 1.24918
13454.9 1.26175
13455.0 1.26221
13455.0 1.26077
13455.1 1.25805
13455.2 1.25071
13455.4 1.21935
13455.7 1.16541
13455.9 1.09422
13456.0 1.07891
13456.1 1.04373
13456.2 1.01021
13456.4 0.939925
13456.7 0.830481
13457.1 0.684022
13457.5 0.553208
13457.8 0.474789
13458.1 0.411815
13458.2 0.381678
13458.3 0.369843
13458.3 0.365024
13458.4 0.363451
13458.4 0.361895
13458.4 0.358683
13458.4 0.357327
13458.4 0.355838
13458.4 0.354366
13458.5 0.348646
13458.5 0.343196
13458.6 0.329593
13458.7 0.318027
13458.9 0.302229
13459.1 0.293517
13459.3 0.291031
13459.5 0.294892
13459.8 0.312434
13460.0 0.344377
13460.3 0.377784
13460.5 0.419039
13460.7 0.467629
13460.9 0.522722
13461.2 0.610326
13461.5 0.704210
13461.8 0.798694
13462.1 0.884641
13462.3 0.949998
13462.6 1.00179
13462.7 1.03203
13462.8 1.04284
13462.9 1.04874
13462.9 1.04984
13462.9 1.05297
13462.9 1.05492
13463.0 1.06161
13463.2 1.07072
13463.4 1.06680
13463.6 1.05268
13463.8 1.02579
13463.9 1.00909
13464.1 0.968889
13464.3 0.923274
13464.5 0.885777
13464.5 0.865982
13464.6 0.857308
13464.6 0.854393
13464.6 0.842619
13464.7 0.821608
13464.7 0.806315
13464.7 0.803231
13464.8 0.797038
13464.8 0.793930
13464.8 0.781424
13464.9 0.768810
13465.0 0.727223
13465.1 0.688315
13465.3 0.610326
13465.6 0.521734
13465.9 0.441742
13466.1 0.382297
13466.3 0.329226
13466.6 0.283468
13466.8 0.245816
13467.0 0.216955
13467.2 0.197500
13467.4 0.188025
13467.7 0.189081
13467.9 0.203722
13468.2 0.233295
13468.4 0.278259
13468.6 0.336007
13468.9 0.410948
13469.1 0.496063
13469.4 0.596541
13469.6 0.701678
13470.2 0.977357
13470.5 1.10521
13470.8 1.21369
13471.1 1.28067
13471.3 1.32477
13471.5 1.34416
13471.6 1.34835
13471.6 1.34945
13471.6 1.34958
13471.6 1.34980
13471.7 1.34909
13471.8 1.34231
13472.0 1.32443
13472.1 1.29864
13472.4 1.24394
13472.6 1.17731
13472.8 1.10406
13473.2 0.931551
13473.7 0.767929
13473.9 0.695801
13474.1 0.632841
13474.3 0.580060
13474.6 0.537650
13474.9 0.495449
13475.2 0.469021
13475.4 0.452645
13475.7 0.441811
13476.1 0.430005
13476.2 0.423904
13476.3 0.420672
13476.3 0.419200
13476.4 0.417845
13476.4 0.414448
13476.5 0.407899
13476.5 0.407261
13476.6 0.404637
13476.6 0.401894
13476.7 0.393727
13476.8 0.384636
13477.1 0.363728
13477.4 0.329930
13477.7 0.291511
13478.2 0.223077
13478.7 0.159119
13478.9 0.130146
13479.2 0.104466
13479.4 0.0823522
13479.6 0.0645045
13479.9 0.0492710
13480.1 0.0371568
13480.4 0.0277657
13480.6 0.0209115
13480.8 0.0179459
13480.9 0.0156097
13481.0 0.0136148
13481.1 0.0119213
13481.3 0.0103841
13481.4 0.00920331
13481.5 0.00822005
13481.6 0.00740681
13481.8 0.00636449
13482.0 0.00566354
13482.2 0.00517867
13482.4 0.00486019
13482.6 0.00466452
13482.8 0.00458522
13483.2 0.00469033
13483.4 0.00488939
13483.5 0.00519125
13483.7 0.00563521
13483.9 0.00626999
13484.1 0.00716537
13484.3 0.00841782
13484.5 0.0101572
13484.7 0.0125546
13484.9 0.0160333
13485.1 0.0205401
13485.3 0.0265765
13485.5 0.0345727
13485.6 0.0450419
13485.8 0.0585826
13486.0 0.0758759
13486.2 0.0976758
13486.4 0.126382
13486.6 0.159996
13486.8 0.200632
13487.0 0.249053
13487.2 0.305905
13487.4 0.371650
13487.6 0.446500
13487.7 0.530352
13488.1 0.695725
13488.4 0.880955
13489.1 1.26300
13489.3 1.37711
13489.5 1.47969
13489.7 1.56678
13489.9 1.63207
13490.0 1.66819
13490.2 1.69242
13490.3 1.70338
13490.4 1.70645
13490.4 1.70540
13490.4 1.70506
13490.5 1.70229
13490.7 1.68717
13490.8 1.65057
13491.0 1.59913
13491.2 1.52499
13491.4 1.44062
13491.6 1.34044
13491.8 1.23779
13492.3 0.962449
13492.5 0.833686
13492.8 0.715683
13493.0 0.608100
13493.3 0.522002
13493.5 0.453911
13493.7 0.403875
13494.0 0.369979
13494.2 0.353222
13494.5 0.349801
13494.7 0.357372
13495.0 0.373677
13495.2 0.394771
13495.7 0.444188
13496.1 0.484819
13496.2 0.499938
13496.3 0.506916
13496.3 0.508904
13496.3 0.509863
13496.3 0.510890
13496.4 0.511086
13496.4 0.514858
13496.4 0.516842
13496.5 0.524787
13496.7 0.544982
13496.9 0.564134
13497.0 0.583770
13497.2 0.606983
13497.4 0.631931
13497.5 0.648253
13497.6 0.665947
13497.8 0.703703
13498.0 0.747294
13498.2 0.796920
13498.3 0.852403
13498.5 0.913149
13498.7 0.978140
13498.9 1.04595
13499.2 1.13286
13499.4 1.21728
13499.6 1.29475
13499.9 1.36091
13500.0 1.39063
13500.1 1.41015
13500.1 1.41193
13500.1 1.41709
13500.2 1.42944
13500.3 1.44295
13500.4 1.45235
13500.5 1.45728
13500.6 1.45784
13500.6 1.45857
13500.7 1.45821
13500.8 1.45408
13501.0 1.44220
13501.1 1.42511
13501.2 1.40461
13501.3 1.38230
13501.5 1.35728
13501.6 1.33015
13501.7 1.30154
13501.9 1.25477
13502.1 1.21077
13502.3 1.16687
13502.4 1.12952
13502.7 1.08005
13503.0 1.04950
13503.3 1.03800
13503.6 1.04226
13503.9 1.05251
13504.1 1.06513
13504.3 1.07653
13504.6 1.08332
13504.7 1.08400
13504.9 1.08022
13505.0 1.07659
13505.0 1.07659
13505.0 1.07368
13505.0 1.07060
13505.1 1.06717
13505.2 1.05376
13505.4 1.02775
13505.6 0.996110
13506.0 0.916920
13506.4 0.826928
13506.8 0.740750
13507.1 0.673642
13507.4 0.637926
13507.7 0.623677
13507.9 0.620986
13508.1 0.629131
13508.3 0.645777
13508.8 0.701026
13509.3 0.768682
13509.6 0.824264
13509.8 0.847072
13509.8 0.857659
13509.8 0.859171
13509.9 0.860682
13509.9 0.863704
13509.9 0.865215
13509.9 0.869750
13509.9 0.872776
13510.0 0.880353
13510.0 0.886436
13510.1 0.904878
13510.3 0.923800
13510.5 0.966027
13510.8 1.01245
13511.0 1.07003
13511.1 1.10191
13511.2 1.13695
13511.5 1.20654
13511.7 1.28324
13511.8 1.32984
13511.9 1.37488
13512.0 1.42238
13512.1 1.47222
13512.2 1.52955
13512.3 1.58372
13512.4 1.63960
13512.5 1.69690
13512.6 1.76121
13512.7 1.82047
13512.9 1.93980
13513.1 2.05188
13513.3 2.15450
13513.4 2.24103
13513.5 2.28218
13513.5 2.29720
13513.6 2.32652
13513.7 2.36859
13513.9 2.47947
13514.2 2.56996
13514.3 2.57754
13514.3 2.58477
13514.4 2.60241
13514.5 2.62275
13514.6 2.63861
13514.7 2.65011
13514.7 2.65251
13514.7 2.65324
13514.8 2.65523
13514.9 2.65937
13515.0 2.66089
13515.1 2.65600
13515.4 2.63678
13515.6 2.60496
13515.8 2.56234
13516.0 2.52467
13516.2 2.48215
13516.3 2.44360
13516.4 2.40494
13516.7 2.31909
13516.9 2.24491
13517.1 2.16745
13517.2 2.10130
13517.3 2.05946
13517.4 2.03551
13517.5 2.00095
13517.6 1.95038
13517.8 1.83203
13518.1 1.64535
13518.4 1.44612
13518.8 1.17136
13519.1 1.03353
13519.3 0.906962
13519.5 0.781921
13519.7 0.671582
13519.9 0.566900
13520.1 0.478283
13520.4 0.374747
13520.7 0.292755
13521.0 0.230825
13521.3 0.187845
13521.6 0.157933
13521.9 0.139818
13522.2 0.130465
13522.4 0.127145
13522.8 0.127703
13523.2 0.130602
13523.2 0.130968
13523.2 0.131428
13523.4 0.132437
13523.5 0.133341
13523.5 0.134141
13523.6 0.134406
13523.6 0.134582
13523.6 0.134670
13523.6 0.134737
13523.7 0.135110
13523.7 0.135911
13524.0 0.138572
13524.1 0.139521
13524.4 0.144219
13524.7 0.151872
13525.0 0.165007
13525.2 0.184751
13525.5 0.216986
13525.8 0.260382
13526.2 0.318837
13526.5 0.388267
13526.8 0.471387
13527.1 0.559422
13527.7 0.738137
13527.8 0.781824
13528.1 0.854064
13528.4 0.909666
13528.7 0.938865
13528.8 0.947674
13528.8 0.952343
13528.8 0.951813
13528.8 0.953559
13528.9 0.954605
13528.9 0.957837
13529.2 0.959262
13529.4 0.951058
13529.6 0.934325
13529.9 0.892837
13530.3 0.839528
